Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
CPS Technologies,CPSH,1.76,1.76,1.70,1.74,...,...,76060,2.20,1.02,...,...,... dd,4.82,NASDAQ Capital
Crown Crafts,CRWS,7.15,7.25,7.07,7.15,...,...,19697,8.70,5.40,0.32,4.48,15.21,10.85,NASDAQ Capital
CryoPort,CYRX,8.80,8.80,8.10,8.20,-0.52,-5.96,92504,10.40,1.96,...,...,... dd,-4.54,NASDAQ Capital
CryoPort WT,CYRXW,5.00,5.25,5.00,5.00,-0.27,-5.12,12398,6.77,0.60,...,...,...,-8.34,NASDAQ Capital
CTI BioPharma,CTIC,3.48,3.52,3.43,3.49,0.08,2.35,128728,5.55,2.45,...,...,... dd,30.22,NASDAQ Capital
CTI Industries,CTIB,4.76,4.76,4.33,4.33,-0.57,-11.55,743,6.83,3.25,...,...,144.47,6.48,NASDAQ Capital
Cue Biopharma,CUE,15.90,16.56,14.76,15.53,0.03,0.19,105410,16.56,11.10,...,...,...,33.53,NASDAQ Capital
CUI Global,CUI,2.76,2.76,2.61,2.62,-0.09,-3.32,35576,6.75,2.44,...,...,... dd,-4.73,NASDAQ Capital
CVD Equipment,CVV,11.16,11.43,11.00,11.20,0.18,1.63,9168,13.50,9.42,...,...,16.00,-3.61,NASDAQ Capital
Cyanotech,CYAN,3.90,4.00,3.90,4.00,0.05,1.27,1256,5.35,3.25,...,...,66.67,2.33,NASDAQ Capital
Cyclacel Pharmaceuticals,CYCC,1.69,1.70,1.63,1.65,-0.04,-2.37,181406,10.90,1.50,...,...,... dd,-5.17,NASDAQ Capital
CymaBay Therapeutics,CBAY,9.93,10.05,9.52,9.76,-0.21,-2.11,533053,10.25,1.46,...,...,... dd,6.09,NASDAQ Capital
CYREN,CYRN,2.35,2.40,2.35,2.38,0.02,1.06,3224,2.55,1.35,...,...,... dd,-5.00,NASDAQ Capital
Cytori Therapeutics,CYTX,0.38,0.38,0.36,0.37,0.02,4.52,1432736,2.13,0.21,...,...,... dd,22.68,NASDAQ Capital
Cytori Therapeutics WT,CYTXW,0.02,0.04,0.02,0.02,...,...,15800,0.80,0.01,...,...,...,101.82,NASDAQ Capital
Cytosorbents,CTSO,7.90,7.90,7.65,7.80,...,...,133416,7.90,3.30,...,...,... dd,20.00,NASDAQ Capital
CytRx,CYTR,1.91,1.91,1.76,1.77,-0.12,-6.35,296988,5.99,1.65,...,...,... dd,4.73,NASDAQ Capital
Dare Bioscience,DARE,2.38,2.45,2.30,2.37,0.02,0.64,39945,35.80,2.11,...,...,... dd,9.52,NASDAQ Capital
DarioHealth,DRIO,1.73,1.73,1.62,1.65,-0.06,-3.51,40647,4.70,1.33,...,...,... dd,3.00,NASDAQ Capital
DarioHealth WT,DRIOW,0.32,0.33,0.32,0.33,0.02,5.94,1900,1.00,0.12,...,...,...,48.18,NASDAQ Capital
DASAN Zhone Solutions,DZSI,9.75,11.00,9.75,10.20,0.46,4.72,143920,11.00,4.25,...,...,... dd,10.15,NASDAQ Capital
Daseke,DSKE,14.32,14.49,13.94,14.07,-0.22,-1.54,121729,14.52,8.76,...,...,... dd,-1.54,NASDAQ Capital
Daseke WT,DSKEW,2.00,2.01,1.91,1.92,-0.07,-3.52,89414,2.08,0.79,...,...,...,-5.88,NASDAQ Capital
Data I/O,DAIO,10.80,10.80,10.00,10.28,-0.57,-5.25,399927,16.49,4.01,...,...,18.69,-14.62,NASDAQ Capital
Datawatch,DWCH,11.65,11.75,11.20,11.35,-0.25,-2.16,39684,12.65,5.40,...,...,... dd,19.47,NASDAQ Capital
DelMar Pharmaceuticals,DMPI,1.56,1.60,1.54,1.55,-0.02,-1.27,510271,5.39,0.78,...,...,... dd,42.20,NASDAQ Capital
Del Taco Restaurants,TACO,13.57,13.59,13.24,13.31,-0.16,-1.19,338566,15.99,11.58,...,...,23.77,9.82,NASDAQ Capital
Del Taco Restaurants WT,TACOW,3.75,3.78,3.75,3.78,0.02,0.41,12603,5.60,2.64,...,...,...,28.14,NASDAQ Capital
Delta Technology Holdings,DELT,1.69,1.83,1.51,1.60,-0.18,-10.11,479118,4.70,0.73,...,...,... dd,50.94,NASDAQ Capital
Denny's,DENN,15.02,15.31,15.00,15.09,0.19,1.28,510039,15.31,10.87,...,...,29.59,13.97,NASDAQ Capital
Determine,DTRM,1.95,2.03,1.95,2.02,0.03,1.51,8273,3.93,1.55,...,...,... dd,12.22,NASDAQ Capital
Differential Brands Group,DFBG,1.12,1.25,1.12,1.18,0.06,5.36,36601,2.85,0.70,...,...,... dd,24.21,NASDAQ Capital
Diffusion Pharmaceuticals,DFFN,1.36,1.37,1.22,1.25,-0.17,-11.97,637822,6.93,1.06,...,...,... dd,5.93,NASDAQ Capital
Digital Ally,DGLY,2.40,2.40,2.30,2.35,0.05,2.17,17412,6.00,1.70,...,...,... dd,-11.32,NASDAQ Capital
Digital Turbine,APPS,2.00,2.09,1.91,1.95,-0.04,-2.01,862616,2.09,0.65,...,...,... dd,8.94,NASDAQ Capital
Diversicare Healthcare Services,DVCR,10.05,10.18,9.74,9.84,-0.17,-1.70,8520,12.25,8.40,0.22,2.24,24.82,-1.70,NASDAQ Capital
Diversified Restaurant Holdings,SAUC,1.65,1.66,1.60,1.62,-0.06,-3.57,20805,4.12,1.30,...,...,... dd,1.25,NASDAQ Capital
DLH Holdings,DLHC,6.15,6.20,6.15,6.17,-0.02,-0.32,8757,6.83,4.10,...,...,22.85,0.16,NASDAQ Capital
DNB Financial,DNBF,34.95,34.95,33.65,33.65,-1.15,-3.30,2415,35.85,28.00,0.28,0.83,15.23,-0.15,NASDAQ Capital
Dragon Victory International,LYL,5.34,5.61,5.29,5.51,0.17,3.19,51512,14.99,3.70,...,...,...,26.38,NASDAQ Capital
Draper Oakwood Technology Acquisition,DOTA,9.80,9.82,9.80,9.80,-0.03,-0.26,23288,9.87,9.71,...,...,...,0.25,NASDAQ Capital
Draper Oakwood Technology Acquisition Rt,DOTAR,0.60,0.60,0.60,0.60,0.05,9.09,5600,0.60,0.30,...,...,...,20.00,NASDAQ Capital
Draper Oakwood Technology Acquisition WT,DOTAW,0.73,0.90,0.70,0.90,0.10,12.50,5100,0.90,0.41,...,...,...,34.33,NASDAQ Capital
DryShips,DRYS,3.78,3.81,3.65,3.76,-0.03,-0.79,1048642,15131.20,0.98,0.10,2.55,... dd,6.52,NASDAQ Capital
Dynasil of America,DYSL,1.24,1.30,1.21,1.29,0.04,3.32,95348,2.06,1.09,...,...,9.44,9.32,NASDAQ Capital
Dynatronics,DYNT,3.10,3.20,3.10,3.15,...,...,5108,3.75,2.10,...,...,... dd,9.22,NASDAQ Capital
Dynavax Technologies,DVAX,15.70,15.78,14.65,14.65,-1.10,-6.98,2660456,24.45,3.70,...,...,... dd,-21.66,NASDAQ Capital
Eagle Bancorp,EGBN,61.80,62.40,60.75,60.80,-0.65,-1.06,126702,69.80,46.20,...,...,18.88,5.01,NASDAQ Capital
Eagle Financial Bancorp,EFBI,16.00,16.00,15.73,15.73,-0.22,-1.38,4665,19.57,14.50,...,...,...,-2.72,NASDAQ Capital
Easterly Acquisition,EACQ,10.10,10.15,10.00,10.15,...,...,16026,10.15,9.25,...,...,... dd,0.50,NASDAQ Capital
Easterly Acquisition WT,EACQW,0.72,0.72,0.72,0.72,...,...,274,0.97,0.22,...,...,...,20.99,NASDAQ Capital
Eastside Distilling,EAST,4.09,4.23,4.09,4.18,0.11,2.71,15003,7.50,3.35,...,...,... dd,3.72,NASDAQ Capital
Eastside Distilling WT,EASTW,0.50,0.59,0.50,0.59,...,...,583,1.00,0.01,...,...,...,-9.23,NASDAQ Capital
Eco-Stim Energy Solutions,ESES,1.41,1.41,1.35,1.39,-0.00,-0.00,46143,2.05,0.71,...,...,... dd,10.32,NASDAQ Capital
eGain,EGAN,5.75,5.75,5.15,5.35,-0.35,-6.14,119750,6.00,1.30,...,...,... dd,1.90,NASDAQ Capital
Ekso Bionics Holdings,EKSO,2.01,2.03,1.84,1.89,-0.12,-5.97,632063,4.77,0.99,...,...,... dd,-11.27,NASDAQ Capital
Electro-Sensors,ELSE,4.14,4.17,4.07,4.08,-0.02,-0.49,2695,5.24,2.96,...,...,32.51,0.74,NASDAQ Capital
Electrum Special Acquisition,ELEC,10.35,10.35,10.35,10.35,0.09,0.88,208,10.35,9.90,...,...,172.50,0.29,NASDAQ Capital
Electrum Special Acquisition WT,ELECW,0.47,0.47,0.42,0.44,0.03,7.29,2660,0.67,0.15,...,...,...,8.62,NASDAQ Capital
Elmira Savings Bank,ESBK,20.60,20.80,20.60,20.65,-0.15,-0.72,3926,21.75,18.90,0.92,4.46,17.35,0.98,NASDAQ Capital
Eltek,ELTK,4.39,5.95,4.38,4.64,0.32,7.41,1289110,8.95,2.65,...,...,... dd,13.73,NASDAQ Capital
Emclaire Financial,EMCF,32.96,32.96,30.50,30.50,-2.21,-6.77,610,33.00,26.11,1.08,3.54,13.62,0.49,NASDAQ Capital
ENDRA Life Sciences,NDRA,3.63,3.85,3.10,3.10,-0.53,-14.60,48558,5.88,2.15,...,...,...,-36.22,NASDAQ Capital
ENDRA Life Sciences WT,NDRAW,1.11,1.11,1.10,1.10,...,...,7000,2.00,0.26,...,...,...,-12.00,NASDAQ Capital
Energous,WATT,20.00,20.14,17.80,18.38,-1.62,-8.10,4407925,33.50,6.91,...,...,... dd,-5.50,NASDAQ Capital
Energy Focus,EFOI,3.04,3.11,3.00,3.04,-0.04,-1.30,40964,5.05,1.51,...,...,... dd,24.08,NASDAQ Capital
ENGlobal,ENG,0.86,0.92,0.86,0.89,0.02,1.88,12984,3.10,0.73,...,...,... dd,2.30,NASDAQ Capital
Equitable Financial,EQFN,10.65,10.95,10.65,10.95,0.30,2.82,1240,10.95,9.90,...,...,29.59,0.46,NASDAQ Capital
Esquire Financial Holdings,ESQ,19.49,19.98,19.40,19.81,0.11,0.56,5476,23.18,14.51,...,...,...,0.35,NASDAQ Capital
Essa Pharma,EPIX,0.21,0.21,0.21,0.21,...,...,128458,3.59,0.15,...,...,... dd,-4.24,NASDAQ Capital
Euroseas,ESEA,1.71,1.73,1.67,1.67,-0.05,-2.90,14744,2.73,1.13,...,...,... dd,-1.91,NASDAQ Capital
Euro Tech Holdings,CLWT,3.55,3.70,3.55,3.60,0.10,2.86,13385,5.65,2.70,...,...,11.61,8.76,NASDAQ Capital
EV Energy Partners,EVEP,0.89,1.06,0.86,0.88,0.01,0.68,1099337,2.14,0.37,0.30,34.29,... dd,71.57,NASDAQ Capital
Evoke Pharma,EVOK,2.55,2.68,2.50,2.59,0.01,0.47,43873,4.55,2.19,...,...,... dd,14.60,NASDAQ Capital
Evolving Systems,EVOL,5.30,5.40,5.25,5.40,0.05,0.93,20853,5.70,4.00,0.44,8.15,15.88,14.89,NASDAQ Capital
EXACT Sciences,EXAS,52.75,54.15,52.72,52.95,0.33,0.63,2200947,63.60,16.95,...,...,... dd,0.78,NASDAQ Capital
Exela Technologies,XELA,6.06,6.48,5.73,5.98,-0.05,-0.83,26120,10.15,4.37,...,...,... dd,16.12,NASDAQ Capital
Eyegate Pharmaceuticals,EYEG,1.26,1.29,1.22,1.25,-0.01,-0.87,298707,3.90,0.90,...,...,... dd,16.82,NASDAQ Capital
Eyegate Pharmaceuticals WT,EYEGW,0.09,0.21,0.09,0.21,0.07,49.86,9737,0.59,0.06,...,...,...,40.15,NASDAQ Capital
Farmers&Merchants Bancorp,FMAO,38.79,41.10,37.59,37.96,-0.52,-1.35,21409,44.00,17.38,0.52,1.37,28.17,-6.96,NASDAQ Capital
Farmers National Banc,FMNB,15.85,15.90,15.30,15.35,-0.45,-2.85,42178,15.95,12.13,0.24,1.56,18.27,4.07,NASDAQ Capital
FAT Brands,FAT,9.70,9.90,9.30,9.57,-0.12,-1.24,18648,13.99,7.52,...,...,...,7.29,NASDAQ Capital
Fauquier Bankshares,FBSS,21.39,21.48,21.39,21.48,0.23,1.06,542,22.25,16.36,0.48,2.23,21.17,-1.92,NASDAQ Capital
FC Global Realty,FCRE,0.92,0.95,0.90,0.94,...,...,22781,3.15,0.70,...,...,... dd,3.30,NASDAQ Capital
Federal Street Acquisition Un,FSACU,10.25,10.25,10.25,10.25,-0.05,-0.48,400,10.50,9.53,...,...,...,...,NASDAQ Capital
Fennec Pharmaceuticals,FENC,9.45,9.80,9.02,9.26,-0.18,-1.93,9314,13.95,1.94,...,...,... dd,-7.58,NASDAQ Capital
FFBW,FFBW,11.00,11.02,11.00,11.02,0.01,0.12,37216,12.50,11.00,...,...,...,...,NASDAQ Capital
Fibrocell Science,FCSC,0.76,0.82,0.75,0.80,0.05,6.43,3422822,4.64,0.60,...,...,... dd,24.70,NASDAQ Capital
Finjan Holdings,FNJN,2.30,2.32,2.21,2.29,-0.01,-0.43,204578,4.06,1.28,...,...,5.59,6.02,NASDAQ Capital
FinTech Acquisition Corp. II,FNTE,9.91,9.92,9.91,9.92,0.02,0.20,3000,11.76,9.70,...,...,...,...,NASDAQ Capital
FinTech Acquisition II WT,FNTEW,1.20,1.20,1.16,1.16,-0.03,-2.52,10500,1.95,0.54,...,...,...,-15.94,NASDAQ Capital
First Capital,FCAP,37.07,37.11,37.07,37.11,0.09,0.24,734,37.48,29.81,0.88,2.37,16.35,1.01,NASDAQ Capital
First Community (South Carolina),FCCO,22.85,23.07,22.55,22.75,0.15,0.66,8032,24.87,18.05,0.36,1.58,21.88,0.66,NASDAQ Capital
First of Long Island,FLIC,28.80,29.45,28.60,28.60,0.05,0.18,40835,33.50,25.60,0.60,2.10,19.86,0.35,NASDAQ Capital
First Savings Financial Group,FSFG,57.80,57.80,57.80,57.80,0.05,0.09,410,58.97,44.10,0.56,0.97,14.56,1.37,NASDAQ Capital
First US Bancshares,FUSB,12.86,12.92,12.67,12.85,-0.05,-0.39,13672,15.14,10.38,0.08,0.62,64.25,0.39,NASDAQ Capital
Five Star Senior Living,FVE,1.50,1.55,1.50,1.55,0.05,3.33,37988,2.85,1.35,...,...,... dd,3.33,NASDAQ Capital
FlexShopper,FPAY,4.56,4.71,3.85,4.03,-0.49,-10.84,30118,6.56,3.10,...,...,... dd,6.05,NASDAQ Capital
Fonar,FONR,24.25,24.40,23.20,23.30,-0.70,-2.92,34346,33.90,17.20,...,...,7.91,-4.31,NASDAQ Capital
Foresight Autonomous Holdings ADR,FRSX,5.10,5.38,4.75,4.86,-0.12,-2.41,140287,11.70,3.54,...,...,...,20.60,NASDAQ Capital
Fortress Biotech,FBIO,4.14,4.19,3.90,3.91,-0.23,-5.56,143686,5.13,2.19,...,...,... dd,-2.01,NASDAQ Capital
Forum Merger Cl A,FMCI,9.98,9.99,9.98,9.98,-0.00,-0.01,8758,10.66,9.50,...,...,...,...,NASDAQ Capital
Forum Merger Rt,FMCIR,0.65,0.70,0.65,0.70,0.05,7.68,392200,0.72,0.24,...,...,...,6.05,NASDAQ Capital
Forum Merger Un,FMCIU,11.00,11.00,11.00,11.00,...,...,100,11.02,10.00,...,...,...,0.92,NASDAQ Capital
Forum Merger WT,FMCIW,0.74,0.75,0.70,0.73,0.02,2.82,209500,0.75,0.21,...,...,...,7.35,NASDAQ Capital
Forward Industries,FORD,1.24,1.45,1.24,1.32,0.10,7.94,634501,1.65,1.02,...,...,21.05,7.32,NASDAQ Capital
FS Bancorp,FSBW,56.32,57.50,56.32,57.46,1.05,1.86,10893,58.00,34.91,0.44,0.77,13.71,5.30,NASDAQ Capital
FSB Bancorp,FSBC,17.62,18.15,17.62,18.00,0.10,0.56,10980,18.23,13.97,...,...,35.29,5.88,NASDAQ Capital
Fuling Global,FORK,4.00,4.00,3.92,3.95,...,...,237118,6.00,2.30,...,...,11.29,...,NASDAQ Capital
Full House Resorts,FLL,3.59,3.74,3.56,3.72,0.11,3.17,58616,4.10,2.10,...,...,... dd,-4.37,NASDAQ Capital
Fusion Telecommunications International,FSNN,4.03,4.05,3.70,3.86,-0.11,-2.77,154973,4.42,1.11,...,...,... dd,2.93,NASDAQ Capital
Fuwei Films Holdings,FFHL,3.38,3.50,3.19,3.33,-0.06,-1.77,16238,5.20,2.02,...,...,... dd,13.27,NASDAQ Capital
Galectin Therapeutics,GALT,6.15,6.74,5.03,5.34,-0.53,-9.03,3180639,6.74,0.94,...,...,... dd,59.88,NASDAQ Capital
Galmed Pharmaceuticals,GLMD,11.08,11.88,10.41,10.50,-0.57,-5.15,86934,12.22,3.85,...,...,... dd,14.75,NASDAQ Capital
Genetic Technologies ADR,GENE,1.80,1.80,1.69,1.78,0.14,8.54,1130558,2.05,0.70,...,...,...,53.45,NASDAQ Capital
Genius Brands International,GNUS,3.04,3.06,2.82,3.01,0.05,1.69,52056,6.06,2.01,...,...,... dd,10.66,NASDAQ Capital
Gevo,GEVO,0.62,0.62,0.59,0.59,-0.02,-2.93,638875,4.98,0.53,...,...,... dd,0.30,NASDAQ Capital
GigaMedia,GIGM,3.92,3.97,3.61,3.71,-0.21,-5.36,124853,4.37,2.78,...,...,... dd,22.04,NASDAQ Capital
Global Eagle Entertainment,ENT,2.26,2.27,2.06,2.08,-0.17,-7.56,294663,6.83,1.72,...,...,...,-9.17,NASDAQ Capital
Global Partner Acquisition,GPAC,10.03,10.05,10.03,10.04,-0.03,-0.32,1522,10.10,9.35,...,...,... dd,-0.10,NASDAQ Capital
Global Partner Acquisition WT,GPACW,1.10,1.10,1.00,1.09,-0.01,-0.91,10048,1.28,0.11,...,...,...,0.93,NASDAQ Capital
Globus Maritime,GLBS,1.28,1.32,1.17,1.21,-0.07,-5.80,601217,12.50,0.86,...,...,... dd,5.19,NASDAQ Capital
Good Times Restaurants,GTIM,2.55,2.65,2.40,2.60,...,...,41003,3.78,2.25,...,...,... dd,-1.89,NASDAQ Capital
Gores Holdings II Cl A,GSHT,9.97,9.97,9.96,9.97,...,...,714,11.24,9.30,...,...,...,0.30,NASDAQ Capital
Gores Holdings II WT,GSHTW,1.60,1.60,1.60,1.60,...,0.01,122,1.79,1.00,...,...,...,1.91,NASDAQ Capital
GRAVITY ADR,GRVY,93.07,95.00,88.20,88.20,-4.86,-5.22,36712,99.00,11.90,...,...,39.14,-6.67,NASDAQ Capital
Green Brick Partners,GRBK,11.70,11.80,11.35,11.40,-0.30,-2.56,40453,12.20,8.00,...,...,17.81,0.88,NASDAQ Capital
Greene County Bancorp,GCBC,36.10,36.95,36.00,36.45,0.45,1.25,4396,36.95,20.50,0.39,1.07,25.49,11.81,NASDAQ Capital
Grupo Financiero Galicia ADR,GGAL,72.34,73.09,71.38,71.76,1.26,1.79,377639,73.09,30.61,...,...,20.41,8.97,NASDAQ Capital
GTx,GTXI,11.81,12.20,11.80,12.16,0.35,2.96,85532,13.35,2.73,...,...,... dd,-4.33,NASDAQ Capital
GTY Technology Holdings Cl A,GTYH,9.93,9.94,9.93,9.94,-0.02,-0.20,5717,11.50,9.75,...,...,236.67,0.10,NASDAQ Capital
GTY Technology Holdings Un,GTYHU,10.43,10.43,10.42,10.42,0.12,1.17,400,11.36,10.10,...,...,248.10,1.03,NASDAQ Capital
GTY Technology Holdings WT,GTYHW,1.20,1.34,1.20,1.30,...,...,109439,2.02,0.90,...,...,...,-3.70,NASDAQ Capital
GWG Holdings,GWGH,8.63,8.78,8.45,8.49,...,...,6272,11.25,7.64,...,...,... dd,2.07,NASDAQ Capital
G. Willi-Food International,WILC,7.24,7.24,7.01,7.06,-0.17,-2.35,13705,7.66,5.11,...,...,40.74,-1.81,NASDAQ Capital
Gyrodyne,GYRO,20.80,20.80,20.75,20.79,0.04,0.18,5371,22.84,18.42,...,...,...,3.51,NASDAQ Capital
Hallador Energy,HNRG,7.15,7.40,7.10,7.21,0.21,3.00,117798,9.87,4.79,0.16,2.22,27.73,18.39,NASDAQ Capital
Hamilton Bancorp,HBK,15.10,15.80,15.10,15.80,0.04,0.25,9950,15.87,14.00,...,...,... dd,2.60,NASDAQ Capital
Haymaker Acquisition Un,HYACU,9.95,9.95,9.95,9.95,-0.04,-0.40,1962,10.08,9.88,...,...,...,0.51,NASDAQ Capital
Heat Biologics,HTBX,0.44,0.45,0.41,0.43,...,0.35,474856,1.25,0.30,...,...,... dd,11.91,NASDAQ Capital
Hebron Technology,HEBT,2.28,2.28,2.20,2.22,-0.04,-1.77,37129,4.50,2.16,...,...,7.66,-15.59,NASDAQ Capital
Helios&Matheson Analytics,HMNY,7.65,8.25,7.15,8.16,0.52,6.81,7222300,38.86,2.20,...,...,... dd,29.32,NASDAQ Capital
Hennessy Advisors,HNNA,17.60,17.61,17.28,17.46,-0.03,-0.17,7348,20.75,13.88,0.30,1.72,9.22,5.56,NASDAQ Capital
Heron Therapeutics,HRTX,22.15,22.20,21.05,21.40,...,...,1251876,22.20,12.25,...,...,... dd,18.23,NASDAQ Capital
Heska,HSKA,78.97,80.93,78.96,80.41,1.93,2.46,51387,115.00,75.21,...,...,42.10,0.25,NASDAQ Capital
Highway Holdings,HIHO,4.30,4.40,4.30,4.35,0.03,0.58,24361,4.40,3.10,0.24,5.52,17.40,3.57,NASDAQ Capital
Histogenics,HSGX,2.80,2.84,2.58,2.69,-0.09,-3.24,178352,3.13,1.45,...,...,... dd,31.22,NASDAQ Capital
HomeTown Bankshares,HMTA,11.35,11.35,11.30,11.30,0.24,2.17,1634,11.36,9.51,...,...,24.30,1.13,NASDAQ Capital
Hostess Brands Cl A,TWNK,14.91,15.04,14.46,14.51,-0.34,-2.29,892466,17.18,11.00,...,...,85.50,-2.03,NASDAQ Capital
Hostess Brands WT,TWNKW,2.28,2.29,2.27,2.29,-0.04,-1.73,4575,3.57,1.23,...,...,...,-1.72,NASDAQ Capital
Howard Bancorp,HBMD,23.10,23.45,22.45,22.60,-0.35,-1.53,12090,24.20,15.00,...,...,32.75,2.73,NASDAQ Capital
HTG Molecular Diagnostics,HTGM,3.68,3.83,3.41,3.50,-0.14,-3.85,646140,13.25,1.20,...,...,... dd,72.41,NASDAQ Capital
Hudson Technologies,HDSN,6.37,6.47,6.21,6.23,-0.14,-2.20,209769,10.40,5.40,...,...,18.88,2.64,NASDAQ Capital
Huttig Building Products,HBP,7.15,7.59,7.04,7.07,-0.08,-1.12,72327,9.24,5.00,...,...,73.26,6.32,NASDAQ Capital
HV Bancorp,HVBC,15.60,15.45,15.45,15.45,-0.10,-0.64,302,18.50,13.74,...,...,59.91,1.58,NASDAQ Capital
I-AM Capital Acquisition Rt,IAMXR,0.32,0.32,0.32,0.32,0.01,2.73,300,0.37,0.21,...,...,...,6.67,NASDAQ Capital
icad,ICAD,3.62,3.75,3.60,3.65,0.01,0.27,32578,6.07,3.13,...,...,... dd,6.10,NASDAQ Capital
ICC Holdings,ICCH,15.99,16.10,15.99,16.10,0.77,4.99,932,18.00,14.20,...,...,36.60,-1.03,NASDAQ Capital
Ideal Power,IPWR,1.33,1.38,1.27,1.28,-0.05,-4.12,397217,3.59,1.10,...,...,... dd,-9.86,NASDAQ Capital
Identiv,INVE,3.52,3.67,3.50,3.56,0.08,2.30,102969,7.81,2.55,...,...,... dd,6.59,NASDAQ Capital
Idera Pharmaceuticals,IDRA,2.49,2.50,2.37,2.41,-0.08,-3.21,2411842,2.87,1.30,...,...,... dd,14.22,NASDAQ Capital
IF Bancorp,IROQ,19.77,20.38,19.75,20.38,0.63,3.19,1294,20.75,19.00,0.20,0.98,21.01,3.66,NASDAQ Capital
iFresh,IFMK,13.38,14.65,13.30,14.47,1.16,8.72,32210,28.88,10.00,...,...,...,11.43,NASDAQ Capital
Ignyta,RXDX,26.95,27.00,26.75,26.80,-0.15,-0.56,3137405,27.10,4.60,...,...,... dd,0.37,NASDAQ Capital
Image Sensing Systems,ISNS,3.00,3.10,2.98,3.10,0.10,3.33,49499,4.00,2.65,...,...,23.85,5.08,NASDAQ Capital
Immucell,ICCC,7.70,7.72,7.51,7.52,-0.19,-2.46,10281,9.25,5.00,...,...,752.00,-14.45,NASDAQ Capital
Immune Pharmaceuticals,IMNP,0.63,0.63,0.60,0.61,0.01,2.47,1501627,5.02,0.50,...,...,... dd,7.93,NASDAQ Capital
Immuron ADR,IMRN,7.70,7.75,7.05,7.05,-0.40,-5.37,7915,10.00,4.47,...,...,...,33.27,NASDAQ Capital
Imprimis Pharmaceuticals,IMMY,1.83,1.86,1.57,1.62,-0.23,-12.43,420429,4.69,1.35,...,...,... dd,-4.71,NASDAQ Capital
Industrea Acquisition Cl A,INDU,9.77,9.77,9.74,9.74,...,...,16867,9.83,9.65,...,...,...,-0.10,NASDAQ Capital
Industrea Acquisition WT,INDUW,0.43,0.43,0.42,0.42,...,...,34750,0.55,0.36,...,...,...,-0.21,NASDAQ Capital
Industrial Services of America,IDSA,2.10,2.15,2.01,2.08,-0.02,-1.18,20594,2.60,0.96,...,...,... dd,27.15,NASDAQ Capital
InfoSonics,IFON,1.66,1.74,1.61,1.66,-0.01,-0.60,45246,5.20,1.32,...,...,... dd,15.51,NASDAQ Capital
Inpixon,INPX,0.37,0.55,0.35,0.46,0.12,36.13,56367048,4.65,0.19,...,...,... dd,119.05,NASDAQ Capital
Insignia Systems,ISIG,1.25,1.35,1.21,1.35,0.13,11.00,1518075,2.19,0.90,...,...,... dd,13.45,NASDAQ Capital
Inspired Entertainment,INSE,8.95,8.95,8.25,8.55,-0.75,-8.06,16699,14.00,7.30,...,...,... dd,-12.76,NASDAQ Capital
Intec Pharma,NTEC,7.15,7.15,6.75,6.90,-0.25,-3.50,102863,9.80,4.20,...,...,...,33.98,NASDAQ Capital
Integrated Media Technology,IMTE,5.79,5.79,5.79,5.79,-0.07,-1.19,229,10.00,5.04,...,...,6.47,2.84,NASDAQ Capital
Intellipharmaceutics International,IPCI,0.83,0.83,0.78,0.80,-0.02,-1.86,86099,3.12,0.70,...,...,... dd,-0.50,NASDAQ Capital
Intergroup,INTG,23.74,23.74,23.74,23.74,0.40,1.71,360,30.00,22.00,...,...,... dd,-0.41,NASDAQ Capital
Interlink Electronics,LINK,6.10,6.14,6.10,6.10,-0.16,-2.56,1086,10.29,4.89,...,...,21.03,16.86,NASDAQ Capital
Interpace Diagnostics Group,IDXG,1.17,1.18,1.08,1.10,-0.05,-4.26,929444,7.48,0.72,...,...,0.37,7.84,NASDAQ Capital
iRadimed,IRMD,15.45,15.80,15.20,15.25,-0.25,-1.61,23170,15.85,7.85,...,...,117.31,0.66,NASDAQ Capital
Isramco,ISRL,110.00,110.00,109.10,109.10,-0.90,-0.82,602,129.00,98.65,...,...,25.25,4.25,NASDAQ Capital
Iteris,ITI,7.59,7.77,7.30,7.34,-0.13,-1.74,243465,8.17,4.30,...,...,... dd,5.31,NASDAQ Capital
ITUS,ITUS,4.55,4.84,4.20,4.41,0.36,8.89,2368644,5.50,0.60,...,...,... dd,86.86,NASDAQ Capital
IZEA,IZEA,7.60,7.60,5.45,5.46,-0.40,-6.83,3981452,7.85,1.37,...,...,... dd,20.80,NASDAQ Capital
Jaguar Health,JAGX,0.14,0.15,0.14,0.14,...,2.56,1940690,1.52,0.11,...,...,... dd,0.11,NASDAQ Capital
Jason Industries,JASN,2.37,2.43,2.27,2.40,0.03,1.27,120801,2.92,0.77,...,...,... dd,1.27,NASDAQ Capital
Jason Industries WT,JASNW,0.02,0.02,0.02,0.02,...,...,3267,0.19,0.01,...,...,...,-34.78,NASDAQ Capital
JetPay,JTPY,2.55,2.55,2.35,2.40,-0.15,-5.88,100735,4.89,1.45,...,...,... dd,-5.51,NASDAQ Capital
Jewett-Cameron Trading,JCTCF,14.95,15.75,14.70,15.70,0.85,5.72,10426,17.90,10.80,...,...,13.08,4.67,NASDAQ Capital
Joint,JYNT,4.82,4.97,4.72,4.88,0.05,1.04,48722,6.00,3.06,...,...,... dd,-1.61,NASDAQ Capital
