Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Boardwalk Pipeline Partners, BWP,12.53,12.69,12.4,12.5,-0.06,-0.48,2445570,18.95,12.4,0.4,3.2,10.59,-3.18, NYSE
Centene, CNC,106.99,107.31,104.55,106.73,-0.51,-0.48,1882153,112.42,63.12,0,0,21.87,5.8, NYSE
Pzena Investment Management, PZN,12.48,12.77,12.2,12.45,-0.06,-0.48,40332,13.15,8.25,0.12,0.96,17.54,16.68, NYSE
Royal Bank of Canada, RY,85.3,85.39,84.62,85.26,-0.41,-0.48,809544,87.1,66.66,2.86,3.36,14.77,4.42, NYSE
Turkcell Iletisim Hizmetleri ADR, TKC,10.34,10.47,10.32,10.4,-0.05,-0.48,243050,11.29,7.39,0.3,2.84,14.94,1.96, NYSE
Western Union, WU,20.71,20.85,20.63,20.69,-0.1,-0.48,5911750,22.21,18.39,0.7,3.38,44.98,8.84, NYSE
Alpha Pro Tech, APT,3.8,3.85,3.75,3.78,-0.02,-0.48,52278,4.25,2.55,0,0,18.01,-5.46, NYSE American
Central Garden&Pet Cl A, CENTA,37.62,38,37.24,37.54,-0.18,-0.48,199188,41.34,28.12,0,0,24.7,-0.45, NASDAQ Global
Insteel Industries, IIIN,31.12,31.55,30.83,31.18,-0.15,-0.48,95987,39.2,23.2,0.12,0.38,22.76,10.1, NASDAQ Global
Liberty Interactive Ventures Series A, LVNTA,58.39,59.47,58.35,58.65,-0.28,-0.48,806893,62.41,42.3,0,0,24.47,8.13, NASDAQ Global
RBB Bancorp, RBB,26.77,26.77,26.62,26.75,-0.13,-0.48,13805,27.55,21.26,0.32,1.2,16.04,-2.27, NASDAQ Global
Sabre, SABR,20.74,21.05,20.6,20.67,-0.1,-0.48,4130754,25.02,17.3,0.56,2.71,30.99,0.83, NASDAQ Global
Aerohive Networks, HIVE,4.06,4.12,3.99,4.09,-0.02,-0.49,340581,6.5,3.02,0,0,0,-29.85, NYSE
Arcos Dorados Holdings Cl A, ARCO,10.2,10.32,10.1,10.2,-0.05,-0.49,283763,10.8,5.85,0,0,26.84,-1.45, NYSE
Cooper-Standard Holdings, CPS,123.98,125.4,123.22,123.98,-0.61,-0.49,68269,135,95.33,0,0,16.96,1.21, NYSE
HRG Group, HRG,18.16,18.26,18.05,18.16,-0.09,-0.49,1128203,20.17,14.22,0,0,33.92,7.14, NYSE
Kroger, KR,30.21,30.7,30.07,30.21,-0.15,-0.49,5389071,34.75,19.69,0.5,1.66,17.92,10.05, NYSE
R.R. Donnelley&Sons, RRD,8.17,8.26,7.91,8.13,-0.04,-0.49,998451,18.52,7.15,0.56,6.89,0,-12.58, NYSE
W.R. Grace, GRA,73.51,74.29,72.96,73.46,-0.36,-0.49,434339,77.37,65.84,0.84,1.14,34.49,4.75, NYSE
SemiLEDS, LEDS,4.17,4.38,4.06,4.08,-0.02,-0.49,81669,10.49,1.61,0,0,0,9.38, NASDAQ Capital
Arrowhead Pharmaceuticals, ARWR,6.15,6.28,6.08,6.15,-0.03,-0.49,757415,6.75,1.42,0,0,0,67.12, NASDAQ Global
Home Depot, HD,199.34,202.25,198.28,199.9,-1,-0.5,3472965,207.6,136.33,3.56,1.78,27.76,5.47, NYSE
Legacy Acquisition Un, LGCU,9.95,9.99,9.92,9.95,-0.05,-0.5,314900,10.05,9.9,0,0,0,0.1, NYSE
Materion, MTRN,49.7,50.25,49.15,49.45,-0.25,-0.5,117635,53.92,31.05,0.4,0.81,38.04,1.75, NYSE
MaxLinear, MXL,25.68,26.14,25.52,25.66,-0.13,-0.5,327937,32.47,20.38,0,0,98.69,-2.88, NYSE
Total System Services, TSS,88.28,89.05,88.17,88.42,-0.44,-0.5,1253711,89.92,50.52,0.52,0.59,27.98,11.8, NYSE
MabVax Therapeutics Holdings, MBVX,0.73,0.73,0.66,0.71,0,-0.5,183671,3.57,0.43,0,0,0,1.73, NASDAQ Capital
Platinum Eagle Acquisition, EAGLU,10,10.05,10,10,-0.05,-0.5,8112,10.09,9.96,0,0,0,-0.1, NASDAQ Capital
Coherus BioSciences, CHRS,10,10.45,9.3,10.05,-0.05,-0.5,930059,27.7,8.05,0,0,0,14.2, NASDAQ Global
LSI Industries, LYTS,7.95,8.14,7.78,7.9,-0.04,-0.5,103382,10.68,4.99,0.2,2.53,0,14.83, NASDAQ Global
Two River Bancorp, TRCB,18.1,18.11,17.76,17.92,-0.09,-0.5,15241,20.75,15.09,0.18,1,23.58,-1.16, NASDAQ Global
Universal Stainless&Alloy Products, USAP,25.65,26.06,24.88,25.64,-0.13,-0.5,54979,26.7,11.6,0,0,25.14,19.7, NASDAQ Global
Aaron's Inc., AAN,40.76,41.12,40.21,40.68,-0.21,-0.51,620854,48.22,26.12,0.12,0.29,21.41,2.08, NYSE
Acuity Brands, AYI,153.8,154.85,151.51,153.66,-0.78,-0.51,752659,225.36,151.51,0.52,0.34,20.65,-12.69, NYSE
Banc of California, BANC,19.25,19.65,19.15,19.6,-0.1,-0.51,645214,23.4,15.6,0.52,2.65,43.98,-5.08, NYSE
First US Bancshares, FUSB,12.75,12.75,12.65,12.66,-0.07,-0.51,5258,15.14,10.38,0.08,0.63,0,-1.05, NASDAQ Capital
Orion Energy Systems, OESX,0.77,0.81,0.77,0.78,0,-0.51,98317,2.15,0.75,0,0,0,-11.82, NASDAQ Capital
Liberty Global Cl A, LBTYA,37.31,37.52,37.11,37.19,-0.19,-0.51,2023618,38.47,28.17,0,0,114.18,3.77, NASDAQ Global
Entergy New Orleans 5.5% Bonds Due 1/1/2066, ENO,25.1,25.1,24.85,24.97,-0.13,-0.52,13749,26.99,24.31,1.38,5.51,0,-2.54, NYSE
Hecla Mining, HL,3.81,3.89,3.75,3.82,-0.02,-0.52,3258968,6.78,3.43,0.01,0.26,60.44,-3.78, NYSE
NewMarket, NEU,396.89,397.36,391.46,395.51,-2.08,-0.52,32062,483.86,377.27,7,1.77,20.21,-0.47, NYSE
Trinity Industries, TRN,34.26,34.98,33.82,34.29,-0.18,-0.52,1926402,38.25,25.01,0.52,1.52,22.86,-8.46, NYSE
Wells Fargo Wt, WFC%,31.94,32.6,31.78,32.23,-0.17,-0.52,67665,32.68,16.15,0,0,0,17.23, NYSE
Finjan Holdings, FNJN,1.95,1.99,1.9,1.93,-0.01,-0.52,180230,4.06,1.28,0,0,4.71,-10.65, NASDAQ Capital
Plug Power, PLUG,1.94,1.98,1.9,1.92,-0.01,-0.52,1552763,3.21,0.83,0,0,0,-18.64, NASDAQ Capital
Research Frontiers, REFR,0.96,0.98,0.94,0.96,-0.01,-0.52,15900,1.93,0.86,0,0,0,-7.69, NASDAQ Capital
IEC Electronics, IEC,3.85,3.88,3.85,3.86,-0.02,-0.52,6278,5.05,3.35,0,0,0,-6.31, NYSE American
Biogen, BIIB,348.18,352.38,344.58,346,-1.81,-0.52,1280043,370.57,244.28,0,0,29.05,8.61, NASDAQ Global
Sohu.com, SOHU,38.11,39.54,38.04,38.31,-0.2,-0.52,587019,70.86,37.78,0,0,0,-11.63, NASDAQ Global
Syros Pharmaceuticals, SYRS,9.01,9.8,8.65,9.53,-0.05,-0.52,430915,24.38,6.3,0,0,0,-2.06, NASDAQ Global
Clearwater Paper, CLW,46.9,47.25,46.3,46.8,-0.25,-0.53,53489,64.8,42.2,0,0,30.39,3.08, NYSE
New Oriental Education&Technology Group ADR, EDU,91,93.55,89.89,91.6,-0.49,-0.53,1594573,108.4,46.35,0,0,50.89,-2.55, NYSE
NRG Yield Cl A, NYLDA,18.87,18.92,18.67,18.73,-0.1,-0.53,115293,19.91,15.79,1.15,6.15,62.81,-0.64, NYSE
US Foods Holding, USFD,32.07,32.57,31.75,31.96,-0.17,-0.53,2840915,33.91,25.43,0,0,27.32,0.09, NYSE
Vectrus, VEC,30.14,30.67,30.05,30.24,-0.16,-0.53,27363,35.58,20.73,0,0,15.12,-1.98, NYSE
WestRock, WRK,65.18,66.95,65.18,66.28,-0.35,-0.53,2004221,71.55,49.23,1.72,2.6,9.71,4.86, NYSE
Chicken Soup for the Soul Entertainment Cl A, CSSE,9.37,9.37,9.25,9.31,-0.05,-0.53,14364,13.26,6.79,0,0,0,3.44, NASDAQ Global
Fiserv, FISV,140.68,141.87,139.45,140.1,-0.74,-0.53,1027408,144.2,104.51,0,0,33.28,6.84, NASDAQ Global
Henry Schein, HSIC,75.22,75.51,73.8,75.28,-0.4,-0.53,1169772,93.5,65.28,0,0,21.69,7.73, NASDAQ Global
Intra-Cellular Therapies, ITCI,16.9,17.36,16.63,16.93,-0.09,-0.53,229939,22.66,7.85,0,0,0,16.92, NASDAQ Global
Liberty Broadband Cl C, LBRDK,95.31,96.45,94.92,95.04,-0.51,-0.53,560496,104.66,80.41,0,0,559.06,11.6, NASDAQ Global
PriceSmart, PSMT,84.55,85.2,84.03,84.75,-0.45,-0.53,212194,94,78,0.7,0.83,29.13,-1.57, NASDAQ Global
VEON ADR, VEON,3.8,3.82,3.77,3.78,-0.02,-0.53,3559037,4.5,3.67,0.11,2.91,4.22,-1.56, NASDAQ Global
Virco Manufacturing, VIRC,4.68,4.68,4.68,4.68,-0.02,-0.53,224,6.05,3.55,0.06,1.28,467.52,-7.42, NASDAQ Global
Brown-Forman Cl A, BFA,68.96,68.96,67.77,68.63,-0.37,-0.54,26781,69.04,46.19,0.63,0.92,35.74,2.07, NYSE
EnLink Midstream, ENLC,18.55,18.75,18.3,18.5,-0.1,-0.54,377318,20.45,15,1.04,5.6,616.67,5.11, NYSE
TransDigm Group, TDG,315.96,318.47,313.97,315.2,-1.71,-0.54,389942,321.38,203.72,0,0,39.8,14.78, NYSE
Vectren, VVC,60.65,61.21,60.02,60.3,-0.33,-0.54,399487,69.86,53.79,1.8,2.99,22.25,-7.26, NYSE
Xenia Hotels&Resorts, XHR,22.17,22.4,21.96,22.08,-0.12,-0.54,347329,22.76,16.21,1.1,4.98,17.19,2.27, NYSE
Anchor Bancorp, ANCB,24.8,24.8,24.8,24.8,-0.14,-0.54,551,26.95,23.7,0,0,61.77,0, NASDAQ Global
Ollie's Bargain Outlet Holdings, OLLI,55.1,55.95,54.25,55.25,-0.3,-0.54,408161,58.5,30.55,0,0,43.5,3.76, NASDAQ Global
Blackstone Group, BX,37.05,37.52,36.1,36.35,-0.2,-0.55,8946021,37.52,28.45,1.76,4.84,15.7,13.52, NYSE
Interpublic Group, IPG,21.75,21.97,21.72,21.77,-0.12,-0.55,3021257,25.71,18.3,0.72,3.31,15.12,7.99, NYSE
Invesco Mortgage Capital, IVR,16.19,16.53,16.09,16.15,-0.09,-0.55,1355128,18.86,14.56,1.68,10.4,4.34,-9.42, NYSE
Telecom Italia ADR, TI,9,9.05,8.94,9.01,-0.05,-0.55,31804,10.53,7.5,0.26,2.88,0,4.4, NYSE
Cogent Communications Holdings, CCOI,45.1,45.6,44.5,44.85,-0.25,-0.55,255788,54.85,37.85,1.92,4.28,124.58,-0.99, NASDAQ Global
Magic Software Enterprises, MGIC,9.15,9.2,9.05,9.1,-0.05,-0.55,10504,9.5,7,0,0,33.43,8.62, NASDAQ Global
Avista, AVA,50.35,50.42,49.93,50.08,-0.28,-0.56,588962,52.83,38.02,1.43,2.86,25.17,-2.74, NYSE
Colony NorthStar, CLNS,8.99,9,8.83,8.93,-0.05,-0.56,8185982,14.74,8.5,1.08,12.09,0,-21.74, NYSE
Molson Coors Brewing Cl B, TAP,83.85,83.91,83.11,83.55,-0.47,-0.56,752518,102.14,76.25,1.64,1.96,8.06,1.8, NYSE
PLDT ADR, PHI,30.98,30.98,30.01,30.38,-0.17,-0.56,122448,38.54,27.6,1.88,6.2,12.66,1, NYSE
TransUnion, TRU,59.13,59.45,58.78,59.03,-0.33,-0.56,609421,61.42,31.61,0,0,45.41,7.41, NYSE
Alico, ALCO,27.05,27.05,26.75,26.75,-0.15,-0.56,2584,34.8,25.5,0.24,0.9,0,-9.32, NASDAQ Global
Dermira, DERM,28.39,29.15,28.2,28.36,-0.16,-0.56,487263,38.75,21.35,0,0,0,1.98, NASDAQ Global
Brookfield Renewable Partners, BEP,33.26,33.29,32.82,33.25,-0.19,-0.57,72894,36,28.13,1.87,5.62,0,-4.76, NYSE
Cabot Oil&Gas, COG,26.29,26.46,25.87,26.2,-0.15,-0.57,5361756,29.57,20.55,0.24,0.92,0,-8.39, NYSE
Insperity, NSP,60.95,61.2,59.45,60.9,-0.35,-0.57,192959,62.55,34.88,1.2,1.97,32.9,6.19, NYSE
Procter&Gamble, PG,86.15,86.5,85.56,85.85,-0.49,-0.57,8371916,94.67,85.42,2.76,3.21,22.93,-6.56, NYSE
China Commercial Credit, CCCR,1.67,1.77,1.65,1.66,-0.01,-0.57,209412,4,0.89,0,0,0,20.33, NASDAQ Capital
Servotronics, SVT,10.26,10.43,10.26,10.39,-0.06,-0.57,3673,12.8,8.49,0.15,1.44,25.98,-6.67, NYSE American
DexCom, DXCM,57.98,58.67,57.4,57.87,-0.33,-0.57,581033,86.32,42.62,0,0,0,0.84, NASDAQ Global
Dunkin' Brands Group, DNKN,64.21,65.08,63.8,64.28,-0.37,-0.57,759221,68.45,50.57,1.29,2.01,28.07,-0.29, NASDAQ Global
Eagle Pharmaceuticals, EGRX,59.23,61.92,57.59,59.43,-0.34,-0.57,219203,97.15,45.05,0,0,9.59,11.25, NASDAQ Global
Liberty TripAdvisor Holdings Series A, LTRPA,8.7,8.95,8.65,8.75,-0.05,-0.57,791121,18.05,7.9,0,0,87.5,-7.16, NASDAQ Global
LKQ, LKQ,41.73,42.11,41.37,41.79,-0.24,-0.57,852787,43.86,27.85,0,0,25.91,2.75, NASDAQ Global
Mindbody, MB,34.85,35.6,34.65,34.95,-0.2,-0.57,244631,36.25,21.57,0,0,0,14.78, NASDAQ Global
Altria Group, MO,69.9,70.49,68.46,69.93,-0.41,-0.58,13990699,77.79,60.01,2.64,3.78,8.75,-2.07, NYSE
Becton Dickinson, BDX,241.08,243.51,240.2,241.52,-1.42,-0.58,1089031,248.39,175.66,3,1.24,51.94,12.83, NYSE
Red Hat, RHT,130.47,131.69,129.57,130.62,-0.76,-0.58,1336390,135.77,75.23,0,0,71.38,8.76, NYSE
Skechers USA Cl A, SKX,40.51,41.17,39.8,40.95,-0.24,-0.58,1370535,41.58,22.3,0,0,25.43,8.22, NYSE
Spectrum Brands Holdings, SPB,117.67,118.2,117.18,117.77,-0.69,-0.58,533346,146.09,98.11,1.68,1.43,23.37,4.78, NYSE
Summit Hotel Properties, INN,15.48,15.59,15.38,15.4,-0.09,-0.58,643276,19.39,14.23,0.68,4.42,18.9,1.12, NYSE
Tenax Therapeutics, TENX,0.33,0.34,0.31,0.33,0,-0.58,343070,0.94,0.3,0,0,0,-33.67, NASDAQ Capital
Boingo Wireless, WIFI,24.04,24.13,23.6,24.11,-0.14,-0.58,284701,25.99,10.46,0,0,0,7.16, NASDAQ Global
Codexis, CDXS,8.5,8.65,8.4,8.55,-0.05,-0.58,151440,9.45,3.6,0,0,0,2.4, NASDAQ Global
Kforce, KFRC,25.75,26,25.4,25.8,-0.15,-0.58,50598,27.3,16.75,0.48,1.86,18.24,2.18, NASDAQ Global
PDF Solutions, PDFS,13.53,13.73,13.45,13.6,-0.08,-0.58,147197,23.93,13.45,0,0,97.14,-13.38, NASDAQ Global
QAD Cl B, QADB,31.51,33.5,31.51,33,-0.19,-0.58,8726,34,21.38,0.24,0.73,0,6.83, NASDAQ Global
TiGenix ADR, TIG,43.08,43.08,43.08,43.08,-0.25,-0.58,457,43.33,14.3,0,0,0,88.12, NASDAQ Global
Aircastle, AYR,23.52,23.71,23.16,23.48,-0.14,-0.59,249048,25.98,20.84,1.12,4.77,11.51,0.38, NYSE
FleetCor Technologies, FLT,211.73,212.96,209.97,211.25,-1.25,-0.59,497705,213.74,121.52,0,0,35.93,9.78, NYSE
Hornbeck Offshore Services, HOS,3.42,3.52,3.38,3.38,-0.02,-0.59,148125,8.52,1.51,0,0,0,8.68, NYSE
PVH Corp., PVH,153,155.66,152.09,154.17,-0.91,-0.59,660656,157.96,84.53,0.15,0.1,22.94,12.36, NYSE
Sprague Resources, SRLP,26.5,26.9,26.5,26.6,-0.16,-0.59,20472,30.75,22.95,2.55,9.59,14.86,9.92, NYSE
U.S. Physical Therapy, USPH,75.95,75.95,74.7,75.5,-0.45,-0.59,54454,78,56.5,0.8,1.06,45.48,4.57, NYSE
WEX, WEX,154.6,156.01,153.06,153.89,-0.92,-0.59,255360,156.85,97.26,0,0,77.33,8.96, NYSE
Williams-Sonoma, WSM,50.81,51.88,50.24,50.93,-0.3,-0.59,1889246,55.89,42.68,1.56,3.06,14.43,-1.49, NYSE
BiondVax Pharmaceuticals ADR, BVXV,7.28,7.29,7.2,7.22,-0.04,-0.59,3993,10.75,4.6,0,0,0,34.65, NASDAQ Capital
Chicago Rivet&Machine, CVR,32,32.1,31.8,31.8,-0.19,-0.59,3670,48.68,26.5,0.8,2.52,17.38,0, NYSE American
New Concept Energy, GBR,1.68,1.72,1.64,1.68,-0.01,-0.59,9556,3.79,1,0,0,0,7.78, NYSE American
Aptevo Therapeutics, APVO,3.41,3.44,3.29,3.37,-0.02,-0.59,86178,4.85,1.15,0,0,0,-20.52, NASDAQ Global
Expeditors International of Washington, EXPD,64.48,65.07,64.08,64.57,-0.38,-0.59,1161419,67.54,51.57,0.84,1.3,27.13,-0.19, NASDAQ Global
Otter Tail, OTTR,42.55,42.85,42.05,42.35,-0.25,-0.59,111354,48.65,35.65,1.28,3.02,23.49,-4.72, NASDAQ Global
Axalta Coating Systems, AXTA,31.44,31.74,31.01,31.31,-0.19,-0.6,1957878,38.2,27.77,0,0,130.46,-3.24, NYSE
Carriage Services, CSV,26.51,26.7,26.08,26.47,-0.16,-0.6,111737,28.96,23.15,0.3,1.13,25.95,2.96, NYSE
Emerald Expositions Events, EEX,21.59,21.66,20.94,21.45,-0.13,-0.6,176137,24.56,18.67,0.28,1.31,0,5.46, NYSE
Omnicom Group, OMC,76.22,76.94,75.88,76.19,-0.46,-0.6,2097979,87.43,65.32,2.4,3.15,15.18,4.61, NYSE
On Assignment, ASGN,77.05,77.46,75,76.11,-0.46,-0.6,594548,77.68,43.84,0,0,35.4,18.42, NYSE
Quanta Services, PWR,38.4,38.58,38.12,38.26,-0.23,-0.6,1397036,40.1,30.23,0,0,20.73,-2.17, NYSE
Valeritas Holdings, VLRX,3.36,3.37,3.27,3.34,-0.02,-0.6,9303,40,2,0,0,0,17.19, NASDAQ Capital
Fred's, FRED,3.32,3.42,3.08,3.29,-0.02,-0.6,1029044,19.14,3.08,0,0,0,-18.77, NASDAQ Global
InnerWorkings, INWK,9.94,9.99,9.79,9.95,-0.06,-0.6,173451,12.03,9.08,0,0,24.27,-0.8, NASDAQ Global
Photronics, PLAB,8.4,8.45,8.28,8.35,-0.05,-0.6,626121,11.8,7.55,0,0,41.75,-2.05, NASDAQ Global
Veeco Instruments, VECO,16.55,16.75,16.35,16.55,-0.1,-0.6,558944,34.38,10.85,0,0,0,11.45, NASDAQ Global
Canada Goose Holdings, GOOS,35.64,35.97,35.41,35.72,-0.22,-0.61,593289,36.49,15.2,0,0,0,13.18, NYSE
CNO Financial Group, CNO,24.36,24.46,23.93,24.44,-0.15,-0.61,2620648,26.47,18.67,0.36,1.47,8.82,-1.01, NYSE
Manulife Financial, MFC,21.14,21.17,20.7,21.1,-0.13,-0.61,2999458,22.16,16.62,0.64,3.05,15.13,1.15, NYSE
Seritage Growth Properties Cl A, SRG,41.14,41.24,40.85,40.95,-0.25,-0.61,312653,50,38.49,1,2.44,0,1.21, NYSE
Williams Partners, WPZ,41.39,41.7,40.99,41.05,-0.25,-0.61,1411680,44.06,34.74,2.4,5.85,27.01,5.85, NYSE
Alio Gold, ALO,3.25,3.26,3.2,3.24,-0.02,-0.61,73464,6.06,2.82,0,0,5.23,-11.72, NYSE American
Agile Therapeutics, AGRX,3.27,3.33,3.22,3.26,-0.02,-0.61,87702,5.6,1.93,0,0,0,21.19, NASDAQ Global
Lattice Semiconductor, LSCC,6.47,6.62,6.44,6.47,-0.04,-0.61,1264029,7.55,5.05,0,0,0,11.94, NASDAQ Global
T2 Biosystems, TTOO,4.91,5.08,4.85,4.92,-0.03,-0.61,143471,6.99,2.5,0,0,0,19.42, NASDAQ Global
Delta Air Lines, DAL,56.51,57.18,56,56.42,-0.35,-0.62,5446136,60.79,43.81,1.22,2.16,11.43,0.75, NYSE
Dynex Capital, DX,6.5,6.57,6.45,6.46,-0.04,-0.62,353001,7.41,6.44,0.72,11.15,4.49,-7.85, NYSE
Equifax, EFX,124.85,125.05,123.49,124.15,-0.78,-0.62,668625,147.02,89.59,1.56,1.26,28.09,5.28, NYSE
Fiat Chrysler Automobiles, FCAU,23.75,24.18,23.61,24.02,-0.15,-0.62,4669033,24.95,9.56,0,0,9.47,34.64, NYSE
Fortive, FTV,75.52,76.57,75.2,75.55,-0.47,-0.62,1426930,76.68,54.5,0.28,0.37,28.51,4.42, NYSE
Legacy Acquisition Cl A, LGC,9.6,9.6,9.58,9.58,-0.06,-0.62,813,9.74,9.55,0,0,0,-0.52, NYSE
M/I Homes, MHO,31.95,32.97,31.5,32.14,-0.2,-0.62,694705,37.41,22.55,0,0,12.93,-6.57, NYSE
SeaDrill, SDRL,0.26,0.26,0.25,0.26,0,-0.62,1616029,2.19,0.15,0,0,0,10.42, NYSE
Radiant Logistics, RLGT,4.79,4.87,4.71,4.78,-0.03,-0.62,122742,6.65,3.39,0,0,119.5,3.91, NYSE American
Allegiance Bancshares, ABTX,40.35,40.52,39.75,40.15,-0.25,-0.62,30649,41.45,31.2,0,0,30.65,6.64, NASDAQ Global
Cognizant Technology Solutions, CTSH,77.91,78.44,77.09,77.5,-0.48,-0.62,3080299,78.95,51.58,0.6,0.77,23.92,9.12, NASDAQ Global
GSI Technology, GSIT,8,8.05,7.97,7.98,-0.05,-0.62,37395,9.68,5.58,0,0,0,0.25, NASDAQ Global
Hutchison China MediTech ADR, HCM,37.4,37.43,36.2,37.08,-0.23,-0.62,90900,42.25,12.62,0,0,358.61,-5.94, NASDAQ Global
Nuance Communications, NUAN,17.75,18.14,17.58,17.7,-0.11,-0.62,1986217,19.93,14.02,0,0,0,8.26, NASDAQ Global
DaVita, DVA,77.53,78.26,76.5,77.55,-0.49,-0.63,1872852,80.71,52.51,0,0,29.83,7.34, NYSE
Shinhan Financial Group ADR, SHG,48.69,48.92,48.44,48.9,-0.31,-0.63,90630,50.37,39.93,0,0,8.02,5.39, NYSE
Stemline Therapeutics, STML,15.85,16.2,15.65,15.85,-0.1,-0.63,207648,17.4,5.5,0,0,0,1.6, NASDAQ Capital
Anika Therapeutics, ANIK,66.54,67.55,64.45,66.3,-0.42,-0.63,118443,68.69,41.64,0,0,31.13,22.98, NASDAQ Global
Viacom Cl B, VIAB,33.35,33.79,32.84,33.21,-0.21,-0.63,4621538,46.72,22.13,0.8,2.41,7.11,7.79, NASDAQ Global
Louisiana-Pacific, LPX,29.69,29.77,29.15,29.42,-0.19,-0.64,1971927,31.07,18.73,0,0,14.21,12.03, NYSE
RELX ADR, RELX,21.42,21.82,21.39,21.77,-0.14,-0.64,512893,24.03,18.27,0.3,1.39,27.14,-8.14, NYSE
VF, VFC,80.37,81.28,78.65,80.62,-0.52,-0.64,2912004,82.95,48.05,1.84,2.28,33.52,8.95, NYSE
Worldpay, WP,80.93,81.95,79.14,79.8,-0.51,-0.64,4500755,82.07,59.1,0,0,55.03,8.5, NYSE
China Automotive Systems, CAAS,4.59,4.68,4.59,4.65,-0.03,-0.64,10171,5.9,4.3,0,0,5.81,-3.12, NASDAQ Capital
Level Brands, LEVB,5,5,4.83,4.9,-0.03,-0.64,5896,5.88,4,0,0,0,12.64, NYSE American
CommerceHub Series A, CHUBA,20.17,20.29,20.04,20.09,-0.13,-0.64,161892,24.53,14.77,0,0,71.75,-8.64, NASDAQ Global
Hawthorn Bancshares, HWBK,21.2,21.2,21,21,-0.14,-0.64,1189,22.36,16.63,0.28,1.33,15.88,1.2, NASDAQ Global
Meridian Bioscience, VIVO,15.55,15.65,15.3,15.55,-0.1,-0.64,327237,16.45,12.15,0.5,3.22,30.49,11.07, NASDAQ Global
Natus Medical, BABY,30.75,31.05,30.5,30.85,-0.2,-0.64,454444,43.6,28.05,0,0,0,-19.24, NASDAQ Global
Patterson, PDCO,35.62,35.77,35.15,35.66,-0.23,-0.64,1042260,48.3,32.07,1.04,2.92,21.35,-1.3, NASDAQ Global
Randolph Bancorp, RNDB,15.83,15.83,15.58,15.65,-0.1,-0.64,4599,16.49,13.36,0,0,0,1.93, NASDAQ Global
Spok Holdings, SPOK,15.6,15.6,15.25,15.5,-0.1,-0.64,37180,20.6,14.45,0.5,3.23,34.44,-0.96, NASDAQ Global
China Mobile ADR, CHL,52.35,52.51,52.19,52.32,-0.34,-0.65,831554,58.83,48.7,2.08,3.97,13.16,3.52, NYSE
Sealed Air, SEE,47.09,47.53,46.92,47.04,-0.31,-0.65,2131356,50.62,41.22,0.64,1.36,30.55,-4.58, NYSE
Sunstone Hotel Investors, SHO,16.83,16.91,16.67,16.74,-0.11,-0.65,1200487,17.46,14.15,0.2,1.19,26.24,1.27, NYSE
Zayo Group Holdings, ZAYO,36.69,37.26,36.37,36.46,-0.24,-0.65,1443256,37.49,29.73,0,0,98.54,-0.92, NYSE
Comstock Holding Cl A, CHCI,1.4,1.62,1.32,1.38,-0.01,-0.65,237278,3.9,1.2,0,0,0,-18.76, NASDAQ Capital
Applied Materials, AMAT,53.16,54.18,52.93,53.28,-0.35,-0.65,9163284,60.89,34.58,0.4,0.75,16.81,4.23, NASDAQ Global
Digimarc, DMRC,30.75,31.1,30.1,30.7,-0.2,-0.65,106686,41.75,24.2,0,0,0,-15.08, NASDAQ Global
Investors Title, ITIC,193.3,193.3,192,193.24,-1.26,-0.65,2572,221.88,118.1,1.6,0.83,17.33,-2.58, NASDAQ Global
TPI Composites, TPIC,19.98,20.19,19.75,19.95,-0.13,-0.65,121852,26,15.26,0,0,19.56,-2.49, NASDAQ Global
Aptargroup, ATR,87.24,87.63,85.81,86.84,-0.58,-0.66,217061,90.79,72.44,1.28,1.47,25.39,0.65, NYSE
China Life Insurance ADR, LFC,16.62,16.73,16.59,16.65,-0.11,-0.66,615821,17.85,13.59,0.17,1.05,19.66,6.66, NYSE
Despegar.com, DESP,30.25,30.36,29.71,30.25,-0.2,-0.66,134574,34.7,22.73,0,0,56.23,10.08, NYSE
Energy Transfer Equity, ETE,18.24,18.69,17.99,18.18,-0.12,-0.66,6175603,19.85,15.03,1.22,6.71,22.31,5.33, NYSE
Scorpio Bulkers, SALT,7.6,7.6,7.3,7.55,-0.05,-0.66,630504,10.14,5.7,0,0,0,2.03, NYSE
UnitedHealth Group, UNH,235.26,237.82,233.83,235.22,-1.56,-0.66,3973036,250.79,156.49,3,1.28,26.08,6.7, NYSE
Waste Management, WM,88.47,88.64,87.42,87.85,-0.58,-0.66,1586636,89.73,69.06,1.7,1.94,28.34,1.8, NYSE
Albireo Pharma, ALBO,34.8,35.92,33.35,34.77,-0.23,-0.66,69348,39.87,15.31,0,0,0,35.82, NASDAQ Capital
Pioneer Power Solutions, PPSI,7.6,7.6,7.55,7.55,-0.05,-0.66,3127,9.4,5.75,0,0,0,-0.82, NASDAQ Capital
Consolidated-Tomoka Land, CTO,66.19,66.84,65.02,65.73,-0.44,-0.66,12609,67.58,49.73,0.24,0.37,16.42,3.51, NYSE American
National Healthcare, NHC,61.87,62.58,61.03,61.96,-0.41,-0.66,25849,75.7,57.73,1.92,3.1,19.36,1.67, NYSE American
