Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Alphatec Holdings, ATEC, 3.21, 3.37, 3.1, 3.11, -0.04, -1.27, 42320, 5.8, 1.58, 0.0, 0.0, 0.0, 16.92, NASDAQ Global
Rave Restaurant Group, RAVE, 1.55, 1.62, 1.52, 1.55, -0.02, -1.27, 20250, 2.7, 1.27, 0.0, 0.0, 0.0, 5.95, NASDAQ Capital
Alcoa, AA, 48.61, 50.75, 47.8, 48.46, -0.63, -1.28, 3777837, 57.5, 29.55, 0.0, 0.0, 42.14, -10.04, NYSE
U.S. Gold, USAU, 2.44, 2.5, 2.29, 2.32, -0.03, -1.28, 284874, 7.8, 1.05, 0.0, 0.0, 0.0, 42.33, NASDAQ Capital
Bank of Princeton, BPRN, 32.4, 32.8, 32.05, 32.07, -0.42, -1.29, 5762, 39.0, 29.43, 0.0, 0.0, 16.28, -6.61, NASDAQ Global
Avista, AVA, 50.25, 50.42, 49.73, 49.77, -0.65, -1.29, 457219, 52.83, 38.35, 1.49, 2.99, 25.01, -3.34, NYSE
BP Midstream Partners, BPMP, 20.7, 20.9, 20.22, 20.6, -0.27, -1.29, 89915, 23.0, 16.85, 0.0, 0.0, 0.0, 0.15, NYSE
Cantel Medical, CMD, 110.5, 111.4, 107.86, 109.82, -1.43, -1.29, 199711, 116.79, 69.21, 0.17, 0.15, 60.67, 6.76, NYSE
Nine Energy Service, NINE, 25.32, 26.03, 24.75, 25.25, -0.33, -1.29, 39869, 29.0, 23.43, 0.0, 0.0, 0.0, -3.26, NYSE
PlayAGS, AGS, 19.49, 19.49, 18.5, 19.18, -0.25, -1.29, 297430, 19.88, 16.66, 0.0, 0.0, 0.0, 3.68, NYSE
Barington/Hilco Acquisition WT, BHACW, 0.23, 0.23, 0.23, 0.23, -0.0, -1.29, 200, 0.26, 0.03, 0.0, 0.0, 0.0, 228.57, NASDAQ Capital
AGNC Investment, AGNC, 18.4, 18.46, 18.01, 18.24, -0.24, -1.3, 7583856, 22.34, 18.01, 2.16, 11.84, 9.31, -9.66, NASDAQ Global
Cato Cl A, CATO, 11.28, 11.61, 11.21, 11.26, -0.15, -1.31, 307236, 27.16, 11.21, 1.32, 11.72, 24.55, -29.27, NYSE
Dominion Energy, D, 75.65, 76.65, 74.6, 74.69, -0.99, -1.31, 4417596, 85.3, 71.51, 3.34, 4.47, 15.2, -7.86, NYSE
Flexible Solutions International, FSI, 1.53, 1.58, 1.5, 1.51, -0.02, -1.31, 15261, 2.58, 1.3, 0.0, 0.0, 4.72, -17.03, NYSE American
Americold Realty Trust, COLD, 18.12, 18.29, 17.8, 17.94, -0.24, -1.32, 612999, 18.41, 17.05, 0.0, 0.0, 0.0, 0.96, NYSE
IDACORP, IDA, 83.39, 84.32, 82.12, 82.29, -1.1, -1.32, 317024, 100.04, 78.37, 2.36, 2.87, 20.78, -9.93, NYSE
Abeona Therapeutics, ABEO, 15.0, 15.85, 14.7, 14.9, -0.2, -1.32, 634369, 22.75, 4.55, 0.0, 0.0, 0.0, -5.99, NASDAQ Capital
Aspen Technology, AZPN, 75.3, 77.05, 74.73, 74.73, -1.01, -1.33, 487620, 84.4, 53.51, 0.0, 0.0, 34.12, 12.89, NASDAQ Global
Floor&Decor Holdings Cl A, FND, 45.0, 46.04, 44.4, 44.53, -0.6, -1.33, 661458, 51.48, 29.37, 0.0, 0.0, 61.36, -8.53, NYSE
Kirkland Lake Gold, KL, 14.24, 14.57, 13.68, 14.05, -0.19, -1.33, 1082701, 16.89, 6.3, 0.06, 0.44, 28.78, -8.53, NYSE
Manning&Napier, MN, 3.75, 3.8, 3.7, 3.7, -0.05, -1.33, 48934, 7.3, 3.0, 0.32, 8.65, 9.37, 2.78, NYSE
Daily Journal, DJCO, 227.0, 227.0, 227.0, 227.0, -3.06, -1.33, 688, 250.95, 195.0, 0.0, 0.0, 0.0, -1.4, NASDAQ Capital
AgroFresh Solutions, AGFS, 7.43, 7.49, 7.19, 7.38, -0.1, -1.34, 249494, 9.05, 2.59, 0.0, 0.0, 0.0, -0.27, NASDAQ Global
AVEO Pharmaceuticals, AVEO, 2.98, 3.08, 2.93, 2.95, -0.04, -1.34, 1857337, 4.24, 0.5, 0.0, 0.0, 0.0, 5.73, NASDAQ Global
Alliance MMA, AMMA, 0.74, 0.79, 0.7, 0.73, -0.01, -1.34, 155762, 3.55, 0.67, 0.0, 0.0, 0.0, -37.06, NASDAQ Capital
HMG/Courtland Properties, HMG, 14.8, 14.8, 14.7, 14.7, -0.2, -1.34, 848, 14.9, 10.34, 0.0, 0.0, 0.0, 1.73, NYSE American
Acadia Realty Trust, AKR, 22.76, 23.3, 22.47, 22.69, -0.31, -1.35, 986217, 32.89, 22.47, 1.08, 4.76, 40.18, -17.07, NYSE
Ameren, AEE, 54.92, 55.54, 54.01, 54.15, -0.74, -1.35, 1850707, 64.89, 51.81, 1.83, 3.38, 21.36, -8.2, NYSE
Pengrowth Energy, PGH, 0.72, 0.75, 0.72, 0.73, -0.01, -1.35, 393580, 1.37, 0.54, 0.03, 4.11, 0.0, -8.13, NYSE
WEC Energy Group, WEC, 61.79, 62.85, 61.07, 61.17, -0.84, -1.35, 2197896, 70.09, 56.63, 2.21, 3.61, 16.14, -7.92, NYSE
51job ADR, JOBS, 68.69, 70.4, 67.86, 68.09, -0.94, -1.36, 137701, 71.77, 31.25, 0.0, 0.0, 103.89, 11.9, NASDAQ Global
Baozun ADR, BZUN, 34.1, 37.28, 33.25, 34.79, -0.48, -1.36, 2410101, 40.65, 13.54, 0.0, 0.0, 110.09, 10.23, NASDAQ Global
AAC Holdings, AAC, 8.01, 8.14, 7.81, 8.0, -0.11, -1.36, 134938, 13.06, 5.99, 0.0, 0.0, 0.0, -11.11, NYSE
Arbor Realty Trust, ABR, 8.06, 8.06, 7.89, 7.97, -0.11, -1.36, 805919, 8.99, 7.26, 0.76, 9.54, 7.59, -7.75, NYSE
SandRidge Mississippian Trust, SDT, 0.93, 0.94, 0.91, 0.91, -0.01, -1.36, 84521, 1.85, 0.73, 0.17, 18.6, 4.0, 9.87, NYSE
Psychemedics, PMD, 19.5, 19.78, 19.35, 19.56, -0.27, -1.36, 14834, 27.99, 15.99, 0.6, 3.07, 17.62, -4.86, NASDAQ Capital
Willamette Valley Vineyards, WVVI, 8.15, 8.17, 8.0, 8.0, -0.11, -1.36, 25608, 8.86, 7.5, 0.0, 0.0, 20.0, -3.04, NASDAQ Capital
Cheniere Energy Partners Holdings, CQH, 28.56, 28.88, 28.0, 28.39, -0.39, -1.36, 90130, 29.73, 22.31, 1.8, 6.34, 354.88, 2.53, NYSE American
BCE, BCE, 45.12, 45.39, 44.71, 44.74, -0.62, -1.37, 1687205, 49.06, 42.44, 2.24, 5.01, 18.2, -6.81, NYSE
BEST ADR, BSTI, 8.7, 8.85, 8.65, 8.66, -0.12, -1.37, 635358, 13.25, 8.65, 0.0, 0.0, 0.0, -3.56, NYSE
DineEquity, DIN, 53.42, 54.89, 53.02, 53.22, -0.74, -1.37, 341880, 68.13, 36.71, 3.88, 7.29, 0.0, 4.91, NYSE
Retail Properties of America, RPAI, 11.65, 11.93, 11.47, 11.55, -0.16, -1.37, 4324232, 15.81, 11.46, 0.66, 5.74, 0.0, -14.06, NYSE
Mitek Systems, MITK, 7.25, 7.4, 7.1, 7.2, -0.1, -1.37, 434366, 10.75, 5.5, 0.0, 0.0, 31.3, -19.55, NASDAQ Capital
Blue Buffalo Pet Products, BUFF, 33.19, 33.67, 32.3, 32.8, -0.46, -1.38, 1592633, 34.31, 21.51, 0.0, 0.0, 37.7, 0.03, NASDAQ Global
Andina Acquisition II Rt, ANDAR, 1.37, 1.37, 1.35, 1.35, -0.02, -1.38, 88724, 1.45, 0.36, 0.0, 0.0, 0.0, -1.46, NASDAQ Capital
Energen, EGN, 52.68, 54.5, 51.2, 53.05, -0.75, -1.39, 1413420, 60.07, 46.16, 0.0, 0.0, 0.0, -7.85, NYSE
EQT Midstream Partners, EQM, 71.61, 73.44, 71.07, 72.41, -1.02, -1.39, 314120, 82.99, 64.42, 4.1, 5.66, 13.87, -0.94, NYSE
Navios Maritime Acquisition, NNA, 0.77, 0.85, 0.77, 0.78, -0.01, -1.39, 980783, 1.92, 0.75, 0.2, 25.64, 0.0, -29.73, NYSE
TERNIUM ADR, TX, 33.42, 33.98, 32.94, 33.18, -0.47, -1.4, 552485, 36.0, 22.22, 1.0, 3.01, 8.32, 5.03, NYSE
Cue Biopharma, CUE, 15.0, 15.05, 14.01, 14.74, -0.21, -1.4, 57192, 16.56, 11.1, 0.0, 0.0, 0.0, 26.74, NASDAQ Capital
Kimco Realty, KIM, 14.77, 15.31, 14.62, 14.66, -0.21, -1.41, 8311550, 25.15, 14.62, 1.12, 7.64, 28.01, -19.23, NYSE
Time Warner, TWX, 96.83, 97.5, 94.71, 95.39, -1.36, -1.41, 7888372, 103.9, 85.88, 1.61, 1.69, 14.41, 4.29, NYSE
Celcuity, CELC, 15.82, 16.3, 15.78, 16.07, -0.23, -1.41, 15050, 22.73, 11.1, 0.0, 0.0, 0.0, -15.2, NASDAQ Capital
Superior Drilling Products, SDPI, 1.41, 1.47, 1.39, 1.4, -0.02, -1.41, 51358, 1.77, 0.59, 0.0, 0.0, 0.0, -4.76, NYSE American
Advanced Disposal Services, ADSW, 23.95, 24.07, 23.65, 23.68, -0.34, -1.42, 628439, 25.71, 20.94, 0.0, 0.0, 0.0, -1.09, NYSE
Crown Castle International, CCI, 111.55, 112.92, 109.89, 110.51, -1.59, -1.42, 2810944, 114.97, 86.72, 4.2, 3.8, 108.34, -0.45, NYSE
Enel Chile ADR, ENIC, 6.27, 6.5, 6.22, 6.24, -0.09, -1.42, 298498, 6.53, 4.72, 0.0, 0.0, 12.66, 9.86, NYSE
Global Partners, GLP, 17.5, 17.8, 17.1, 17.35, -0.25, -1.42, 44222, 21.65, 15.8, 1.85, 10.66, 0.0, 3.89, NYSE
Outfront Media, OUT, 21.8, 22.03, 21.54, 21.57, -0.31, -1.42, 1346229, 27.89, 20.82, 1.44, 6.68, 25.68, -7.03, NYSE
Amber Road, AMBR, 6.99, 7.16, 6.87, 6.9, -0.1, -1.43, 88753, 9.82, 6.14, 0.0, 0.0, 0.0, -5.99, NYSE
John Wiley&Sons Cl B, JWB, 62.62, 62.62, 62.0, 62.05, -0.9, -1.43, 312, 68.0, 46.53, 1.28, 2.06, 21.93, -5.97, NYSE
Vedanta ADR, VEDL, 20.08, 20.94, 19.92, 19.98, -0.29, -1.43, 1037248, 21.99, 13.78, 2.2, 10.99, 16.62, -4.08, NYSE
Cesca Therapeutics, KOOL, 2.78, 2.89, 2.75, 2.76, -0.04, -1.43, 47749, 6.44, 2.62, 0.0, 0.0, 0.0, -8.0, NASDAQ Capital
Amedisys, AMED, 51.24, 51.75, 50.57, 50.68, -0.74, -1.44, 327150, 65.91, 45.18, 0.0, 0.0, 40.54, -3.85, NASDAQ Global
BioTelemetry, BEAT, 30.75, 32.15, 30.1, 30.75, -0.45, -1.44, 539516, 39.2, 23.3, 0.0, 0.0, 23.84, 2.84, NASDAQ Global
Rosetta Stone, RST, 12.4, 12.72, 12.21, 12.35, -0.18, -1.44, 81006, 13.67, 7.41, 0.0, 0.0, 0.0, -0.96, NYSE
1-800-FLOWERS.COM Cl A, FLWS, 9.9, 10.7, 9.9, 10.2, -0.15, -1.45, 437976, 12.0, 7.8, 0.0, 0.0, 17.05, -4.67, NASDAQ Global
Celestica, CLS, 10.25, 10.33, 10.14, 10.16, -0.15, -1.45, 1749346, 14.74, 9.79, 0.0, 0.0, 13.92, -3.05, NYSE
IDT Cl B, IDT, 10.29, 10.64, 10.2, 10.21, -0.15, -1.45, 193795, 20.43, 10.11, 0.76, 7.44, 0.0, -3.68, NYSE
James Hardie Industries ADR, JHX, 18.58, 18.61, 18.18, 18.3, -0.27, -1.45, 18106, 18.79, 13.55, 0.2, 1.09, 31.29, 3.92, NYSE
Knight-Swift Transportation Holdings Cl A, KNX, 48.37, 49.05, 47.17, 47.42, -0.7, -1.45, 3352771, 51.94, 26.68, 0.24, 0.51, 0.0, 8.46, NYSE
Avid Bioservices, CDMO, 3.35, 3.49, 3.28, 3.38, -0.05, -1.46, 162029, 5.78, 2.12, 0.0, 0.0, 0.0, -12.89, NASDAQ Capital
Enerplus, ERF, 10.77, 11.04, 10.69, 10.76, -0.16, -1.47, 1856448, 11.78, 6.52, 0.1, 0.9, 3.31, 9.91, NYSE
InfraREIT, HIFR, 18.95, 19.05, 18.68, 18.76, -0.28, -1.47, 455796, 23.22, 16.0, 1.0, 5.33, 16.17, 0.97, NYSE
Lindsay, LNN, 87.45, 89.58, 86.1, 86.51, -1.29, -1.47, 148134, 96.22, 73.34, 1.2, 1.39, 36.35, -1.92, NYSE
New York REIT, NYRT, 2.0, 2.04, 2.0, 2.01, -0.03, -1.47, 3802976, 10.1, 2.0, 0.0, 0.0, 0.0, -48.85, NYSE
Shaw Communications Cl B NV, SJR, 20.98, 21.22, 20.77, 20.79, -0.31, -1.47, 903567, 23.44, 20.13, 0.95, 4.59, 24.57, -8.94, NYSE
Abeona Therapeutics WT, ABEOW, 10.0, 10.6, 9.84, 10.09, -0.15, -1.47, 3002, 17.56, 1.81, 0.0, 0.0, 0.0, -13.02, NASDAQ Capital
Crawford Cl B, CRDB, 9.35, 9.54, 9.26, 9.29, -0.14, -1.48, 37420, 12.4, 8.22, 0.2, 2.15, 14.05, -3.43, NYSE
Delek Logistics Partners, DKL, 29.95, 30.85, 29.95, 30.05, -0.45, -1.48, 48886, 35.54, 26.8, 2.9, 9.65, 15.11, -5.21, NYSE
New Relic, NEWR, 58.59, 60.37, 58.08, 58.43, -0.88, -1.48, 589970, 62.81, 33.1, 0.0, 0.0, 0.0, 1.14, NYSE
Nokia ADR, NOK, 5.51, 5.57, 5.29, 5.32, -0.08, -1.48, 34993075, 6.65, 4.51, 0.19, 3.57, 0.0, 14.16, NYSE
Western Gas Partners, WES, 49.25, 50.58, 48.82, 49.16, -0.74, -1.48, 352133, 67.44, 42.68, 3.68, 7.49, 37.5, 2.22, NYSE
Atossa Genetics, ATOS, 0.63, 0.66, 0.55, 0.66, -0.01, -1.48, 5436564, 1.85, 0.22, 0.0, 0.0, 0.0, 150.99, NASDAQ Capital
Orient Paper, ONP, 1.37, 1.4, 1.33, 1.33, -0.02, -1.48, 78433, 2.45, 0.75, 0.02, 1.5, 4.58, 3.1, NYSE American
Brookfield Renewable Partners, BEP, 31.93, 32.21, 31.42, 31.67, -0.48, -1.49, 141398, 36.0, 28.13, 1.87, 5.9, 0.0, -9.28, NYSE
Colony NorthStar, CLNS, 8.7, 8.86, 8.58, 8.61, -0.13, -1.49, 9831177, 14.74, 8.5, 1.08, 12.54, 0.0, -24.54, NYSE
XL Group, XL, 37.6, 39.08, 37.4, 37.68, -0.57, -1.49, 8075737, 47.27, 33.77, 0.88, 2.34, 0.0, 7.17, NYSE
CareTrust REIT, CTRE, 15.35, 15.52, 15.06, 15.14, -0.23, -1.5, 901567, 19.86, 14.71, 0.74, 4.89, 32.21, -9.67, NASDAQ Global
Monsanto, MON, 121.0, 121.83, 119.03, 119.18, -1.82, -1.5, 3450732, 123.15, 106.97, 2.16, 1.81, 21.99, 2.06, NYSE
National Retail Properties, NNN, 38.2, 38.68, 37.78, 37.97, -0.58, -1.5, 1680105, 46.34, 36.45, 1.9, 5.0, 30.98, -11.96, NYSE
Callaway Golf, ELY, 14.43, 14.61, 14.22, 14.27, -0.22, -1.52, 1154528, 15.63, 9.99, 0.04, 0.28, 7.47, 2.44, NYSE
Mackinac Financial, MFNC, 16.28, 16.3, 16.25, 16.25, -0.25, -1.52, 2848, 16.8, 13.15, 0.48, 2.95, 14.19, 2.2, NASDAQ Capital
Nexeo Solutions WT, NXEOW, 0.6, 0.64, 0.6, 0.64, -0.01, -1.52, 22091, 0.81, 0.33, 0.0, 0.0, 0.0, 2.6, NASDAQ Capital
Ashland Global Holdings, ASH, 73.54, 77.16, 72.35, 72.74, -1.13, -1.53, 2563893, 77.16, 57.05, 0.9, 1.24, 0.0, 2.16, NYSE
Eco-Stim Energy Solutions, ESES, 1.31, 1.4, 1.25, 1.29, -0.02, -1.53, 106923, 1.97, 0.85, 0.0, 0.0, 0.0, 2.38, NASDAQ Capital
Parke Bancorp, PKBK, 19.4, 19.55, 19.25, 19.35, -0.3, -1.53, 16189, 23.0, 17.88, 0.48, 2.48, 16.46, -5.84, NASDAQ Capital
A10 Networks, ATEN, 5.84, 5.9, 5.73, 5.77, -0.09, -1.54, 587190, 9.94, 5.73, 0.0, 0.0, 0.0, -25.26, NYSE
CYS Investments, CYS, 6.43, 6.51, 6.26, 6.39, -0.1, -1.54, 3723227, 8.98, 6.26, 1.0, 15.65, 0.0, -20.42, NYSE
SilverBow Resources, SBOW, 30.09, 30.85, 30.02, 30.03, -0.47, -1.54, 32573, 33.21, 19.89, 0.0, 0.0, 8.86, 1.04, NYSE
SunCoke Energy, SXC, 9.68, 9.97, 9.45, 9.6, -0.15, -1.54, 1264288, 13.43, 7.66, 0.0, 0.0, 5.13, -19.93, NYSE
Akoustis Technologies, AKTS, 5.89, 5.89, 5.73, 5.75, -0.09, -1.54, 64408, 14.0, 4.91, 0.0, 0.0, 0.0, -7.7, NASDAQ Capital
Gyrodyne, GYRO, 19.8, 19.8, 19.8, 19.8, -0.31, -1.54, 101, 22.84, 18.75, 0.0, 0.0, 0.0, -1.41, NASDAQ Capital
United States Brent Oil Fund LP, BNO, 18.58, 18.7, 18.39, 18.41, -0.29, -1.55, 89839, 19.3, 11.88, 0.0, 0.0, 0.0, 1.71, NYSE
Grupo Simec ADR, SIM, 10.27, 10.29, 10.08, 10.08, -0.16, -1.56, 1589, 14.76, 8.97, 0.0, 0.0, 19.12, 7.81, NYSE American
Bemis, BMS, 45.67, 46.3, 45.06, 45.24, -0.72, -1.57, 957901, 50.47, 40.6, 1.2, 2.65, 44.35, -5.34, NYSE
El Paso Electric, EE, 50.9, 51.45, 50.2, 50.25, -0.8, -1.57, 320003, 61.15, 45.65, 1.34, 2.67, 20.94, -9.21, NYSE
Capricor Therapeutics, CAPR, 2.2, 2.25, 1.8, 1.88, -0.03, -1.57, 3808559, 4.25, 0.63, 0.0, 0.0, 0.0, 18.99, NASDAQ Capital
21st Century Fox Cl A, FOXA, 36.6, 37.62, 36.06, 36.14, -0.58, -1.58, 11350690, 39.13, 24.81, 0.36, 1.0, 22.45, 4.66, NASDAQ Global
Ambarella, AMBA, 47.88, 49.08, 47.06, 47.39, -0.76, -1.58, 838403, 66.23, 40.06, 0.0, 0.0, 45.57, -19.34, NASDAQ Global
Aluminum Corp. of China ADR, ACH, 16.53, 16.86, 16.07, 16.22, -0.26, -1.58, 116896, 23.54, 11.01, 0.0, 0.0, 39.98, -9.54, NYSE
ServiceNow, NOW, 147.29, 157.0, 145.43, 147.39, -2.37, -1.58, 3740365, 157.0, 83.42, 0.0, 0.0, 0.0, 13.04, NYSE
Tidewater, TDW, 26.87, 27.95, 26.62, 26.72, -0.43, -1.58, 84284, 67.54, 20.37, 0.0, 0.0, 0.0, 9.51, NYSE
VF, VFC, 80.22, 81.73, 78.63, 78.63, -1.26, -1.58, 3613577, 82.95, 48.05, 1.84, 2.34, 32.7, 6.26, NYSE
MMA Capital Management, MMAC, 28.35, 28.5, 27.8, 28.0, -0.45, -1.58, 5736, 30.57, 18.0, 0.0, 0.0, 5.76, 15.23, NASDAQ Capital
Nicolet Bankshares, NCBS, 54.7, 55.39, 53.84, 54.2, -0.87, -1.58, 29475, 61.98, 45.0, 0.0, 0.0, 16.37, -0.99, NASDAQ Capital
Banco de Chile ADR, BCH, 101.24, 104.4, 100.0, 100.48, -1.62, -1.59, 32808, 106.5, 67.68, 2.57, 2.56, 18.86, 4.09, NYSE
FirstEnergy, FE, 32.02, 32.38, 31.54, 31.6, -0.51, -1.59, 5503490, 35.22, 27.93, 1.44, 4.56, 0.0, 3.2, NYSE
Fresh Del Monte Produce, FDP, 45.79, 46.57, 45.17, 45.18, -0.73, -1.59, 282942, 62.8, 43.02, 0.6, 1.33, 16.61, -5.22, NYSE
Graham, GHM, 22.5, 22.73, 22.23, 22.3, -0.36, -1.59, 71211, 24.34, 17.97, 0.36, 1.61, 0.0, 6.55, NYSE
Stantec, STN, 28.05, 28.35, 27.9, 27.9, -0.45, -1.59, 15012, 29.25, 22.25, 0.39, 1.41, 36.67, -0.18, NYSE
Yelp, YELP, 44.33, 45.54, 44.01, 44.07, -0.71, -1.59, 1748984, 48.4, 26.93, 0.0, 0.0, 200.32, 5.03, NYSE
Taylor Devices, TAYD, 11.28, 11.38, 11.11, 11.11, -0.18, -1.59, 2702, 15.14, 10.62, 0.0, 0.0, 25.25, -17.21, NASDAQ Capital
Conduent, CNDT, 16.13, 16.18, 15.9, 16.0, -0.26, -1.6, 1780245, 18.14, 14.11, 0.0, 0.0, 0.0, -0.99, NYSE
SINOPEC Shanghai Petrochemical ADR, SHI, 60.72, 61.49, 59.29, 59.75, -0.97, -1.6, 86012, 64.8, 50.67, 3.67, 6.15, 7.44, 4.82, NYSE
Independence Holding, IHC, 27.6, 28.15, 27.25, 27.45, -0.45, -1.61, 12866, 30.05, 16.55, 0.2, 0.73, 13.8, 0.0, NYSE
United States Diesel-Heating Oil Fund LP, UHN, 19.11, 19.23, 18.97, 18.97, -0.31, -1.61, 8663, 20.04, 12.9, 0.0, 0.0, 0.0, -1.91, NYSE
MiMedx Group, MDXG, 15.75, 17.2, 15.5, 15.87, -0.26, -1.61, 2437113, 18.25, 7.7, 0.0, 0.0, 51.19, 25.85, NASDAQ Capital
TSR, TSRI, 6.15, 6.2, 6.05, 6.1, -0.1, -1.61, 6320, 11.1, 3.8, 0.0, 0.0, 46.92, 17.31, NASDAQ Capital
AeroCentury, ACY, 15.55, 15.55, 15.3, 15.3, -0.25, -1.61, 2015, 16.1, 9.0, 0.0, 0.0, 17.0, 0.39, NYSE American
Black Hills Un, BKHU, 58.94, 59.02, 58.12, 58.31, -0.96, -1.62, 202188, 78.74, 57.94, 3.88, 6.65, 0.0, -11.81, NYSE
United States Steel, X, 33.7, 35.48, 30.91, 34.02, -0.56, -1.62, 13321740, 41.83, 18.55, 0.2, 0.59, 15.61, -3.32, NYSE
America First Multifamily Investors, ATAX, 6.1, 6.15, 6.05, 6.05, -0.1, -1.63, 72406, 6.25, 5.45, 0.5, 8.26, 20.8, 0.0, NASDAQ Global
Canadian National Railway, CNI, 78.0, 78.7, 77.12, 77.17, -1.29, -1.64, 1710345, 85.73, 68.27, 1.47, 1.9, 21.86, -6.46, NYSE
Capstead Mortgage, CMO, 8.52, 8.61, 8.37, 8.42, -0.14, -1.64, 1833540, 11.41, 8.17, 0.76, 9.03, 12.76, -2.66, NYSE
Franklin Covey, FC, 27.0, 27.45, 26.85, 26.95, -0.45, -1.64, 86999, 31.2, 15.2, 0.0, 0.0, 0.0, 29.88, NYSE
United Microelectronics ADR, UMC, 2.44, 2.46, 2.4, 2.4, -0.04, -1.64, 1168000, 2.73, 1.82, 0.08, 3.42, 18.64, 0.42, NYSE
Trinity Place Holdings, TPHS, 6.7, 6.76, 6.56, 6.59, -0.11, -1.64, 31988, 9.97, 6.53, 0.0, 0.0, 0.0, -5.18, NYSE American
Enbridge Energy Partners Cl A, EEP, 13.84, 14.11, 13.67, 13.75, -0.23, -1.65, 1552230, 19.64, 12.25, 1.4, 10.18, 22.51, -0.43, NYSE
Global Ship Lease Cl A, GSL, 1.22, 1.22, 1.18, 1.19, -0.02, -1.65, 78733, 1.94, 0.97, 0.0, 0.0, 0.0, 2.59, NYSE
Mobile TeleSystems ADR, MBT, 11.97, 12.29, 11.83, 11.93, -0.2, -1.65, 4684450, 12.3, 7.76, 0.71, 5.97, 13.72, 17.08, NYSE
AveXis, AVXS, 116.03, 120.81, 113.95, 114.1, -1.93, -1.66, 354807, 128.0, 53.94, 0.0, 0.0, 0.0, 3.1, NASDAQ Global
PROS Holdings, PRO, 27.42, 28.52, 27.18, 27.33, -0.46, -1.66, 291933, 30.49, 21.1, 0.0, 0.0, 0.0, 3.33, NYSE
Wayfair Cl A, W, 89.37, 94.36, 89.02, 89.27, -1.51, -1.66, 1477666, 94.95, 35.36, 0.0, 0.0, 0.0, 11.21, NYSE
Aqua Metals, AQMS, 1.76, 1.87, 1.75, 1.78, -0.03, -1.66, 384053, 22.75, 1.7, 0.0, 0.0, 0.0, -16.43, NASDAQ Capital
New Oriental Education&Technology Group ADR, EDU, 89.02, 91.87, 87.34, 88.08, -1.5, -1.67, 1452457, 108.4, 46.35, 0.0, 0.0, 48.93, -6.3, NYSE
United States 12 Month Oil Fund LP, USL, 22.09, 22.21, 21.78, 21.79, -0.37, -1.67, 152539, 22.79, 15.45, 0.0, 0.0, 0.0, 4.16, NYSE
Caesarstone, CSTE, 20.6, 21.35, 20.4, 20.45, -0.35, -1.68, 428282, 44.0, 20.4, 0.0, 0.0, 14.82, -7.05, NASDAQ Global
Burlington Stores, BURL, 114.86, 117.84, 113.8, 113.8, -1.95, -1.68, 1446205, 128.93, 79.07, 0.0, 0.0, 29.87, -7.5, NYSE
Oasis Petroleum, OAS, 8.1, 8.47, 8.02, 8.19, -0.14, -1.68, 12882879, 15.27, 6.69, 0.0, 0.0, 0.0, -2.62, NYSE
Ranger Energy Services Cl A, RNGR, 10.57, 10.81, 10.41, 10.51, -0.18, -1.68, 21313, 15.7, 8.48, 0.0, 0.0, 0.0, 13.87, NYSE
Trex, TREX, 109.79, 111.67, 108.33, 108.41, -1.85, -1.68, 329763, 120.4, 61.57, 0.0, 0.0, 35.16, 0.02, NYSE
MER Telemanagement Solutions, MTSL, 1.73, 1.73, 1.58, 1.61, -0.03, -1.68, 74276, 4.49, 1.31, 0.0, 0.0, 0.0, -23.58, NASDAQ Capital
AngloGold Ashanti ADR, AU, 10.76, 10.81, 10.33, 10.49, -0.18, -1.69, 4593789, 13.68, 8.86, 0.38, 3.6, 0.0, 2.94, NYSE
Fidelity National Financial, FNF, 37.66, 38.33, 37.28, 37.28, -0.64, -1.69, 2026129, 41.99, 26.13, 1.2, 3.22, 15.33, -4.99, NYSE
FirstCash, FCFS, 73.55, 74.95, 72.67, 72.7, -1.25, -1.69, 310383, 75.35, 42.7, 0.88, 1.21, 24.15, 7.78, NYSE
Phillips 66 Partners, PSXP, 51.7, 52.32, 49.41, 50.74, -0.87, -1.69, 572724, 57.61, 44.4, 2.71, 5.34, 19.9, -3.08, NYSE
Shutterstock, SSTK, 43.07, 44.34, 42.96, 43.01, -0.74, -1.69, 191934, 55.07, 29.85, 0.0, 0.0, 62.33, -0.05, NYSE
Tyson Foods Cl A, TSN, 74.34, 74.99, 72.81, 73.23, -1.26, -1.69, 2462519, 84.65, 57.2, 1.2, 1.64, 15.08, -9.67, NYSE
Brink's, BCO, 81.4, 82.9, 80.6, 80.75, -1.4, -1.7, 545250, 88.1, 42.95, 0.6, 0.74, 51.09, 2.6, NYSE
Life Storage, LSI, 80.15, 81.42, 78.82, 79.21, -1.37, -1.7, 590283, 91.75, 69.0, 4.0, 5.05, 39.41, -11.07, NYSE
Celsion, CLSN, 2.31, 2.4, 2.24, 2.31, -0.04, -1.7, 361740, 7.56, 1.24, 0.0, 0.0, 0.0, -13.81, NASDAQ Capital
ADT, ADT, 12.8, 12.85, 12.46, 12.64, -0.22, -1.71, 3971315, 12.97, 11.12, 0.0, 0.0, 0.0, 2.02, NYSE
Ellington Financial, EFC, 14.5, 14.62, 14.19, 14.35, -0.25, -1.71, 234312, 17.0, 14.19, 1.64, 11.43, 16.49, -1.1, NYSE
