Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Medidata Solutions, MDSO, 67.4, 69.17, 65.94, 68.23, 0.41, 0.6, 445978, 85.92, 47.77, 0.0, 0.0, 97.47, 7.67, NASDAQ Global
Regeneron Pharmaceuticals, REGN, 345.17, 353.97, 340.65, 347.86, 2.07, 0.6, 1413663, 543.55, 340.65, 0.0, 0.0, 31.59, -7.47, NASDAQ Global
Saia, SAIA, 74.2, 77.05, 71.75, 77.05, 0.45, 0.59, 468216, 80.25, 41.28, 0.0, 0.0, 37.22, 8.9, NASDAQ Global
Unico American, UNAM, 8.55, 8.55, 8.55, 8.55, 0.05, 0.59, 108, 11.3, 7.7, 0.0, 0.0, 0.0, 0.0, NASDAQ Global
National CineMedia, NCMI, 6.85, 7.05, 6.78, 6.89, 0.04, 0.58, 786886, 14.17, 5.12, 0.88, 12.77, 20.88, 0.44, NASDAQ Global
Old National Bancorp, ONB, 17.4, 17.8, 17.35, 17.55, 0.1, 0.57, 810314, 18.95, 15.38, 0.52, 2.96, 24.5, 0.57, NASDAQ Global
Bryn Mawr Bank, BMTC, 45.2, 45.85, 45.2, 45.7, 0.25, 0.55, 72095, 46.9, 36.8, 0.88, 1.93, 33.85, 3.39, NASDAQ Global
Universal Display, OLED, 157.65, 161.0, 152.5, 155.85, 0.85, 0.55, 1931163, 209.0, 63.35, 0.12, 0.08, 76.4, -9.73, NASDAQ Global
Woodward, WWD, 80.56, 83.71, 79.56, 81.77, 0.43, 0.53, 1159740, 84.23, 65.22, 0.57, 0.7, 30.06, 6.83, NASDAQ Global
CyberArk Software, CYBR, 43.96, 44.27, 43.07, 44.25, 0.22, 0.5, 477237, 55.65, 39.34, 0.0, 0.0, 70.24, 6.91, NASDAQ Global
Heritage Financial, HFWA, 31.0, 31.5, 30.9, 31.25, 0.15, 0.48, 260641, 33.25, 22.5, 0.6, 1.92, 24.41, 1.46, NASDAQ Global
Alaska Communications Systems Group, ALSK, 2.21, 2.3, 2.2, 2.23, 0.01, 0.45, 115626, 2.91, 1.6, 0.0, 0.0, 0.0, -16.79, NASDAQ Global
Bioverativ, BIVV, 103.4, 103.99, 103.27, 103.99, 0.47, 0.45, 1871978, 104.3, 41.88, 0.0, 0.0, 25.37, 92.86, NASDAQ Global
Cardiovascular Systems, CSII, 24.36, 24.81, 24.18, 24.55, 0.11, 0.45, 198170, 33.11, 23.0, 0.0, 0.0, 0.0, 3.63, NASDAQ Global
Kelly Services Cl A, KELYA, 28.85, 29.63, 27.58, 29.07, 0.13, 0.45, 201359, 30.93, 20.27, 0.3, 1.03, 16.02, 6.6, NASDAQ Global
Clementia Pharmaceuticals, CMTA, 16.02, 16.4, 16.0, 16.07, 0.07, 0.44, 14276, 20.15, 15.05, 0.0, 0.0, 0.0, -15.33, NASDAQ Global
Chimerix, CMRX, 4.81, 4.89, 4.65, 4.7, 0.02, 0.43, 284622, 6.64, 4.17, 0.0, 0.0, 0.0, 1.51, NASDAQ Global
Signature Bank, SBNY, 156.43, 159.86, 156.19, 157.79, 0.68, 0.43, 509838, 163.98, 116.68, 0.0, 0.0, 22.1, 14.96, NASDAQ Global
Netease ADR, NTES, 315.01, 321.23, 311.66, 317.4, 1.34, 0.42, 1173619, 377.64, 252.54, 2.88, 0.91, 21.96, -8.02, NASDAQ Global
Key Tronic, KTCC, 7.14, 7.25, 7.14, 7.24, 0.03, 0.41, 47423, 8.0, 6.69, 0.0, 0.0, 31.48, 6.16, NASDAQ Global
Rocky Mountain Chocolate Factory, RMCF, 12.26, 12.39, 12.22, 12.32, 0.05, 0.41, 12166, 13.23, 10.67, 0.48, 3.9, 22.4, 4.59, NASDAQ Global
Beneficial Bancorp, BNCL, 15.35, 15.6, 15.25, 15.55, 0.06, 0.39, 388549, 17.5, 14.3, 0.24, 1.54, 48.59, -5.47, NASDAQ Global
Stamps.com, STMP, 205.4, 207.75, 201.95, 207.1, 0.8, 0.39, 302107, 233.13, 100.55, 0.0, 0.0, 27.14, 10.16, NASDAQ Global
German American Bancorp, GABC, 34.58, 35.5, 34.58, 34.99, 0.13, 0.37, 50235, 39.02, 28.71, 0.6, 1.71, 19.66, -0.96, NASDAQ Global
KalVista Pharmaceuticals, KALV, 10.88, 10.9, 10.31, 10.76, 0.04, 0.37, 23890, 15.8, 5.48, 0.0, 0.0, 0.0, 10.36, NASDAQ Global
Live Oak Bancshares, LOB, 26.85, 27.3, 26.5, 27.15, 0.1, 0.37, 148657, 28.2, 20.4, 0.12, 0.44, 10.82, 13.84, NASDAQ Global
MarketAxess Holdings, MKTX, 194.51, 199.54, 192.55, 196.29, 0.69, 0.35, 280233, 211.06, 171.45, 1.32, 0.67, 50.46, -2.71, NASDAQ Global
Southside Bancshares, SBSI, 34.74, 35.19, 34.61, 34.86, 0.12, 0.35, 264497, 37.57, 30.44, 1.12, 3.21, 18.28, 3.5, NASDAQ Global
Citizens Holding, CIZN, 22.05, 22.09, 21.97, 21.97, 0.07, 0.33, 710, 26.38, 21.18, 0.96, 4.37, 29.3, -4.88, NASDAQ Global
Gulf Resources Inc, GURE, 1.5, 1.52, 1.48, 1.5, 0.0, 0.33, 83984, 2.11, 1.35, 0.0, 0.0, 2.28, 2.38, NASDAQ Global
Sanofi Rt 12/31/2020, GCVRZ, 0.41, 0.41, 0.4, 0.41, 0.0, 0.32, 45288, 0.49, 0.26, 0.0, 0.0, 0.0, 8.24, NASDAQ Global
Transcat, TRNS, 15.75, 15.85, 15.65, 15.75, 0.05, 0.32, 11806, 16.49, 11.02, 0.0, 0.0, 23.16, 10.53, NASDAQ Global
Ultra Petroleum, UPL, 6.18, 6.38, 6.07, 6.19, 0.02, 0.32, 14299402, 13.6, 6.07, 0.0, 0.0, 0.0, -31.68, NASDAQ Global
Agile Therapeutics, AGRX, 3.23, 3.32, 3.22, 3.27, 0.01, 0.31, 120975, 5.6, 1.93, 0.0, 0.0, 0.0, 21.56, NASDAQ Global
Pinnacle Financial Partners, PNFP, 63.8, 64.65, 63.7, 64.2, 0.2, 0.31, 630189, 71.55, 58.4, 0.56, 0.87, 22.93, -3.17, NASDAQ Global
Diamond Hill Investment Group, DHIL, 209.44, 212.88, 209.0, 211.35, 0.64, 0.3, 9095, 219.9, 182.5, 0.0, 0.0, 14.06, 2.27, NASDAQ Global
Emmis Communications Cl A, EMMS, 3.43, 3.43, 3.38, 3.43, 0.01, 0.3, 17052, 3.87, 2.14, 0.0, 0.0, 0.7, -2.55, NASDAQ Global
Redfin, RDFN, 19.69, 20.04, 19.37, 19.76, 0.06, 0.3, 1974788, 33.49, 19.29, 0.0, 0.0, 0.0, -36.91, NASDAQ Global
Banner, BANR, 54.96, 56.17, 54.96, 55.32, 0.16, 0.29, 170392, 62.75, 51.61, 1.0, 1.81, 30.07, 0.36, NASDAQ Global
First United, FUNC, 17.35, 17.45, 17.35, 17.45, 0.05, 0.29, 1815, 18.3, 13.0, 0.0, 0.0, 18.87, 0.29, NASDAQ Global
Lake Shore Bancorp, LSBK, 17.0, 17.0, 17.0, 17.0, 0.05, 0.29, 609, 17.4, 15.17, 0.32, 1.88, 30.91, -0.87, NASDAQ Global
Liberty Media Series A Liberty Braves, BATRA, 23.59, 23.92, 23.54, 23.84, 0.07, 0.29, 79944, 26.52, 19.3, 0.0, 0.0, 0.0, 8.12, NASDAQ Global
National Research Cl A, NRCIA, 37.85, 37.9, 37.05, 37.4, 0.1, 0.27, 14352, 41.99, 16.9, 0.4, 1.07, 72.85, 0.27, NASDAQ Global
Virtus Investment Partners, VRTS, 129.4, 133.3, 128.65, 129.95, 0.35, 0.27, 68601, 134.65, 97.6, 1.8, 1.39, 25.37, 12.95, NASDAQ Global
Electro Scientific Industries, ESIO, 19.47, 20.25, 19.31, 19.61, 0.05, 0.26, 2448010, 27.72, 6.17, 0.0, 0.0, 32.68, -8.49, NASDAQ Global
Mimecast, MIME, 30.57, 31.18, 30.56, 31.02, 0.08, 0.26, 276400, 33.05, 19.12, 0.0, 0.0, 0.0, 8.2, NASDAQ Global
trivago ADR, TRVG, 7.85, 7.92, 7.49, 7.9, 0.02, 0.25, 1378456, 24.27, 6.45, 0.0, 0.0, 0.0, 15.5, NASDAQ Global
Nicholas Financial, NICK, 9.15, 9.26, 9.1, 9.17, 0.02, 0.22, 17446, 11.45, 7.59, 0.48, 5.23, 43.67, 4.2, NASDAQ Global
Liberty Interactive QVC Group Series A, QVCA, 28.12, 28.52, 27.77, 28.2, 0.06, 0.21, 2441544, 28.61, 17.24, 0.0, 0.0, 11.77, 15.48, NASDAQ Global
TFS Financial, TFSL, 15.11, 15.32, 15.06, 15.13, 0.03, 0.2, 269434, 17.82, 14.51, 0.68, 4.49, 48.81, 1.27, NASDAQ Global
Everbridge, EVBG, 31.99, 32.65, 31.4, 32.3, 0.06, 0.19, 259929, 33.85, 16.63, 0.0, 0.0, 0.0, 8.68, NASDAQ Global
RBB Bancorp, RBB, 26.65, 26.93, 26.65, 26.8, 0.05, 0.19, 36490, 27.55, 21.26, 0.32, 1.19, 16.07, -2.08, NASDAQ Global
Apellis Pharmaceuticals, APLS, 16.29, 16.59, 16.16, 16.45, 0.03, 0.18, 30328, 25.49, 12.45, 0.0, 0.0, 0.0, -24.19, NASDAQ Global
ConnectOne Bancorp, CNOB, 29.5, 29.75, 29.3, 29.55, 0.05, 0.17, 146963, 29.75, 21.04, 0.3, 1.02, 21.89, 14.76, NASDAQ Global
Hailiang Education Group ADR, HLG, 46.52, 46.65, 45.81, 46.63, 0.08, 0.17, 70792, 48.94, 7.02, 0.0, 0.0, 48.53, 3.16, NASDAQ Global
CB Financial Services, CBFV, 30.8, 31.15, 30.4, 31.15, 0.05, 0.15, 2853, 31.9, 25.1, 0.88, 2.83, 16.84, 3.83, NASDAQ Global
Hooker Furniture, HOFT, 36.7, 37.3, 35.9, 37.05, 0.05, 0.14, 57471, 52.75, 29.75, 0.56, 1.51, 14.03, -12.72, NASDAQ Global
PRA Group, PRAA, 35.6, 35.95, 35.15, 35.8, 0.05, 0.14, 330232, 42.7, 25.72, 0.0, 0.0, 28.87, 7.83, NASDAQ Global
CareTrust REIT, CTRE, 15.31, 15.5, 15.05, 15.37, 0.02, 0.13, 489962, 19.86, 14.71, 0.74, 4.81, 32.7, -8.29, NASDAQ Global
CME Group Cl A, CME, 160.12, 163.0, 158.95, 159.11, 0.2, 0.13, 2705063, 163.0, 114.82, 2.64, 1.66, 13.33, 8.94, NASDAQ Global
First Internet Bancorp, INBK, 37.3, 38.8, 37.05, 37.55, 0.05, 0.13, 46011, 42.4, 25.48, 0.24, 0.64, 17.38, -1.57, NASDAQ Global
Hanmi Financial, HAFC, 31.4, 32.25, 31.35, 31.65, 0.04, 0.13, 216766, 34.55, 25.45, 0.96, 3.03, 18.62, 4.28, NASDAQ Global
Liberty Media Series C Liberty Braves, BATRK, 23.47, 23.8, 23.47, 23.72, 0.03, 0.13, 100053, 26.2, 19.3, 0.0, 0.0, 0.0, 6.75, NASDAQ Global
Nutrisystem, NTRI, 42.9, 44.15, 42.1, 43.25, 0.05, 0.12, 565993, 67.95, 32.65, 0.7, 1.62, 23.63, -17.78, NASDAQ Global
Prudential Bancorp, PBIP, 17.28, 17.42, 17.25, 17.34, 0.02, 0.12, 11307, 18.96, 15.81, 0.2, 1.15, 81.18, -1.48, NASDAQ Global
Vera Bradley, VRA, 9.3, 9.37, 9.17, 9.33, 0.01, 0.11, 291566, 12.83, 6.99, 0.0, 0.0, 186.6, -23.4, NASDAQ Global
AMERISAFE, AMSF, 60.5, 61.38, 60.45, 61.0, 0.05, 0.08, 42880, 69.4, 51.2, 0.8, 1.31, 18.15, -0.97, NASDAQ Global
Liberty Media Series A Liberty Formula One, FWONA, 36.19, 37.1, 36.19, 36.57, 0.03, 0.08, 146199, 39.37, 28.26, 0.0, 0.0, 0.0, 11.77, NASDAQ Global
County Bancorp, ICBK, 28.59, 29.21, 28.59, 28.82, 0.02, 0.07, 5887, 35.89, 22.73, 0.24, 0.83, 19.34, -3.16, NASDAQ Global
Cumberland Pharmaceuticals, CPIX, 6.8, 7.09, 6.8, 6.92, 0.0, 0.07, 8700, 7.96, 5.28, 0.0, 0.0, 0.0, -6.05, NASDAQ Global
CyrusOne, CONE, 56.51, 57.14, 56.1, 56.97, 0.04, 0.07, 788133, 65.73, 46.41, 1.68, 2.95, 0.0, -4.3, NASDAQ Global
ESSA Bancorp, ESSA, 16.43, 16.43, 16.1, 16.17, 0.01, 0.06, 16219, 16.91, 14.01, 0.36, 2.23, 46.2, 3.19, NASDAQ Global
LivaNova, LIVN, 85.33, 86.29, 84.42, 85.72, 0.04, 0.05, 390907, 88.56, 45.67, 0.0, 0.0, 73.26, 7.26, NASDAQ Global
Barrett Business Services, BBSI, 69.05, 70.15, 68.58, 69.61, 0.03, 0.04, 27741, 72.41, 44.52, 1.0, 1.44, 23.52, 7.94, NASDAQ Global
Juno Therapeutics, JUNO, 85.7, 85.87, 85.6, 85.6, 0.03, 0.04, 6494520, 86.28, 19.62, 0.0, 0.0, 0.0, 87.27, NASDAQ Global
SodaStream International, SODA, 79.04, 80.75, 78.21, 79.21, 0.03, 0.04, 276680, 80.75, 43.63, 0.0, 0.0, 27.41, 12.61, NASDAQ Global
Ulta Beauty, ULTA, 219.18, 221.96, 216.2, 219.47, 0.07, 0.03, 993526, 314.86, 187.96, 0.0, 0.0, 28.07, -1.87, NASDAQ Global
TiGenix ADR, TIG, 42.92, 43.09, 42.91, 43.09, 0.01, 0.02, 504, 43.33, 14.3, 0.0, 0.0, 0.0, 88.17, NASDAQ Global
1-800-FLOWERS.COM Cl A, FLWS, 10.35, 10.8, 10.3, 10.35, 0.0, 0.0, 400449, 12.0, 7.8, 0.0, 0.0, 17.3, -3.27, NASDAQ Global
American National Bankshares, AMNB, 37.5, 37.95, 37.45, 37.75, 0.0, 0.0, 8131, 42.99, 33.8, 1.0, 2.65, 21.57, -1.44, NASDAQ Global
Asta Funding, ASFI, 7.2, 7.2, 7.2, 7.2, 0.0, 0.0, 278, 10.35, 6.15, 0.32, 4.44, 0.0, -4.0, NASDAQ Global
aTyr Pharma, LIFE, 3.3, 3.45, 3.25, 3.35, 0.0, 0.0, 31590, 6.5, 2.3, 0.0, 0.0, 0.0, -4.29, NASDAQ Global
Blue Bird, BLBD, 21.05, 21.4, 21.0, 21.15, 0.0, 0.0, 112265, 21.9, 15.66, 0.0, 0.0, 37.2, 6.28, NASDAQ Global
Bojangles', BOJA, 12.05, 12.15, 11.9, 12.1, 0.0, 0.0, 421846, 22.35, 11.45, 0.0, 0.0, 14.07, 2.54, NASDAQ Global
Bravo Brio Restaurant Group, BBRG, 3.4, 3.5, 3.3, 3.4, 0.0, 0.0, 171459, 5.3, 1.65, 0.0, 0.0, 0.0, 36.0, NASDAQ Global
Brookline Bancorp, BRKL, 16.8, 17.05, 16.6, 16.8, 0.0, 0.0, 415328, 17.05, 13.6, 0.36, 2.14, 24.71, 7.01, NASDAQ Global
BSQUARE, BSQR, 4.25, 4.3, 4.25, 4.3, 0.0, 0.0, 12795, 6.15, 4.1, 0.0, 0.0, 0.0, -7.53, NASDAQ Global
Buffalo Wild Wings, BWLD, 156.95, 157.0, 156.95, 156.95, 0.0, 0.0, 1322259, 165.7, 95.0, 0.0, 0.0, 40.87, 0.38, NASDAQ Global
Cascadian Therapeutics, CASC, 9.96, 10.02, 9.96, 9.96, 0.0, 0.0, 1479159, 10.21, 3.18, 0.0, 0.0, 0.0, 169.19, NASDAQ Global
Central European Media Enterprises Cl A, CETV, 4.8, 4.9, 4.75, 4.75, 0.0, 0.0, 98055, 5.2, 2.55, 0.0, 0.0, 0.0, 2.15, NASDAQ Global
Century Bancorp Cl A, CNBKA, 79.95, 80.95, 79.95, 80.3, 0.0, 0.0, 3398, 89.4, 53.35, 0.48, 0.6, 23.58, 2.62, NASDAQ Global
Cerus, CERS, 4.36, 4.48, 4.31, 4.37, 0.0, 0.0, 1819860, 5.43, 1.93, 0.0, 0.0, 0.0, 29.29, NASDAQ Global
CM Finance, CMFN, 8.0, 8.1, 7.95, 8.05, 0.0, 0.0, 17707, 10.8, 7.4, 1.0, 12.42, 4.91, -1.23, NASDAQ Global
Cogint, COGT, 3.65, 3.85, 3.45, 3.65, 0.0, 0.0, 914501, 6.95, 3.15, 0.0, 0.0, 0.0, -17.05, NASDAQ Global
Colony Bankcorp, CBAN, 14.35, 14.35, 14.35, 14.35, 0.0, 0.0, 1032, 14.75, 11.1, 0.1, 0.7, 16.49, -1.71, NASDAQ Global
Compugen, CGEN, 2.7, 2.75, 2.6, 2.7, 0.0, 0.0, 193110, 5.4, 2.25, 0.0, 0.0, 0.0, 8.0, NASDAQ Global
CyberOptics, CYBE, 15.2, 15.4, 14.55, 15.3, 0.0, 0.0, 85527, 41.18, 11.35, 0.0, 0.0, 15.94, 2.0, NASDAQ Global
Ecology&Environment, EEI, 10.75, 10.9, 10.75, 10.85, 0.0, 0.0, 6877, 13.06, 9.45, 0.4, 3.69, 17.5, 3.33, NASDAQ Global
Estre Ambiental WT, ESTRW, 0.65, 0.65, 0.63, 0.65, 0.0, 0.0, 49100, 1.03, 0.6, 0.0, 0.0, 0.0, -13.33, NASDAQ Global
Famous Dave's of America, DAVE, 6.0, 6.15, 5.73, 6.1, 0.0, 0.0, 33059, 9.65, 3.38, 0.0, 0.0, 0.0, -6.87, NASDAQ Global
Forward Pharma ADR, FWP, 3.49, 3.54, 3.35, 3.44, 0.0, 0.0, 35921, 31.25, 3.04, 0.0, 0.0, 0.0, -6.52, NASDAQ Global
Freshpet, FRPT, 18.05, 18.3, 17.9, 18.15, 0.0, 0.0, 228590, 20.5, 9.25, 0.0, 0.0, 0.0, -4.22, NASDAQ Global
Gencor Industries, GENC, 16.75, 17.0, 16.6, 16.9, 0.0, 0.0, 38485, 18.45, 13.32, 0.0, 0.0, 29.14, 2.11, NASDAQ Global
Groupon, GRPN, 5.29, 5.36, 5.21, 5.31, 0.0, 0.0, 8606752, 5.99, 2.9, 0.0, 0.0, 0.0, 4.12, NASDAQ Global
Habit Restaurants Cl A, HABT, 8.6, 8.75, 8.4, 8.65, 0.0, 0.0, 457086, 19.75, 8.4, 0.0, 0.0, 37.61, -9.42, NASDAQ Global
Harvard Bioscience, HBIO, 4.6, 4.65, 4.4, 4.65, 0.0, 0.0, 136002, 4.85, 2.25, 0.0, 0.0, 0.0, 40.91, NASDAQ Global
HMN Financial, HMNF, 19.25, 19.25, 19.25, 19.25, 0.0, 0.0, 107, 19.45, 16.6, 0.0, 0.0, 21.15, 0.79, NASDAQ Global
Innovative Solutions&Support, ISSC, 2.99, 3.16, 2.99, 3.1, 0.0, 0.0, 21567, 4.54, 2.6, 0.0, 0.0, 11.43, 5.44, NASDAQ Global
Intermolecular, IMI, 1.44, 1.49, 1.42, 1.45, 0.0, 0.0, 30033, 1.65, 0.8, 0.0, 0.0, 0.0, 5.84, NASDAQ Global
Investors Bancorp, ISBC, 13.82, 13.95, 13.74, 13.81, 0.0, 0.0, 3298743, 15.11, 12.48, 0.36, 2.61, 31.39, -0.5, NASDAQ Global
JAKKS Pacific, JAKK, 2.55, 2.6, 2.5, 2.55, 0.0, 0.0, 80218, 5.85, 2.2, 0.0, 0.0, 0.0, 8.51, NASDAQ Global
Kopin, KOPN, 3.42, 3.49, 3.32, 3.42, 0.0, 0.0, 520093, 4.6, 3.0, 0.0, 0.0, 0.0, 6.87, NASDAQ Global
Landec, LNDC, 12.97, 13.15, 12.95, 13.1, 0.0, 0.0, 40838, 14.95, 11.2, 0.0, 0.0, 40.94, 3.97, NASDAQ Global
Landmark Bancorp, LARK, 28.6, 28.6, 28.6, 28.6, 0.0, 0.0, 144, 30.48, 25.73, 0.8, 2.8, 27.56, -1.35, NASDAQ Global
magicJack VocalTec, CALL, 8.35, 8.4, 8.35, 8.4, 0.0, 0.0, 130948, 8.9, 5.55, 0.0, 0.0, 0.0, -0.59, NASDAQ Global
Mannatech, MTEX, 14.5, 14.5, 14.4, 14.45, 0.0, 0.0, 8197, 19.8, 12.51, 0.5, 3.46, 53.52, -3.67, NASDAQ Global
Marchex Cl B, MCHX, 3.43, 3.45, 3.35, 3.45, 0.0, 0.0, 47549, 3.75, 2.5, 0.0, 0.0, 0.0, 6.81, NASDAQ Global
Mattersight, MATR, 2.8, 2.85, 2.8, 2.85, 0.0, 0.0, 18669, 4.05, 2.1, 0.0, 0.0, 0.0, 11.76, NASDAQ Global
Maxwell Technologies, MXWL, 5.71, 5.97, 5.67, 5.74, 0.0, 0.0, 239429, 6.61, 4.29, 0.0, 0.0, 0.0, -0.35, NASDAQ Global
MidWestOne Financial Group, MOFG, 33.32, 33.66, 32.98, 33.15, 0.0, 0.0, 35972, 38.29, 30.56, 0.78, 2.35, 21.25, -1.13, NASDAQ Global
National Commerce, NCOM, 45.6, 45.85, 45.02, 45.8, 0.0, 0.0, 34836, 46.0, 35.0, 0.0, 0.0, 31.37, 13.79, NASDAQ Global
Noodles Cl A, NDLS, 5.75, 5.95, 5.75, 5.85, 0.0, 0.0, 48750, 6.35, 3.16, 0.0, 0.0, 0.0, 11.43, NASDAQ Global
Oncobiologics, ONS, 1.14, 1.18, 1.13, 1.14, 0.0, 0.0, 35955, 3.77, 0.78, 0.0, 0.0, 0.0, -12.31, NASDAQ Global
Orexigen Therapeutics, OREX, 1.07, 1.11, 1.05, 1.08, 0.0, 0.0, 229807, 5.7, 1.05, 0.0, 0.0, 0.0, -16.28, NASDAQ Global
Oritani Financial, ORIT, 16.85, 17.0, 16.7, 16.85, 0.0, 0.0, 175929, 17.75, 15.3, 1.0, 5.93, 17.5, 2.74, NASDAQ Global
Pacific Premier Bancorp, PPBI, 41.75, 42.45, 41.1, 41.8, 0.0, 0.0, 419084, 42.55, 32.05, 0.0, 0.0, 26.97, 4.5, NASDAQ Global
Perion Network, PERI, 1.02, 1.07, 1.01, 1.02, 0.0, 0.0, 57334, 2.38, 0.88, 0.0, 0.0, 0.0, -0.97, NASDAQ Global
Pernix Therapeutics Holdings, PTX, 2.42, 2.54, 2.32, 2.4, 0.0, 0.0, 180477, 7.15, 2.0, 0.0, 0.0, 0.0, 0.0, NASDAQ Global
Radnet, RDNT, 10.0, 10.22, 9.97, 10.05, 0.0, 0.0, 154118, 11.9, 5.25, 0.0, 0.0, 43.7, -0.5, NASDAQ Global
Rimini Street, RMNI, 8.55, 8.67, 8.34, 8.59, 0.0, 0.0, 95812, 10.4, 6.48, 0.0, 0.0, 0.0, 8.6, NASDAQ Global
Siliconware Precision Industries ADR, SPIL, 8.53, 8.54, 8.48, 8.54, 0.0, 0.0, 39510, 8.62, 7.63, 0.29, 3.4, 28.19, 1.55, NASDAQ Global
Sirius XM Holdings, SIRI, 6.1, 6.22, 6.09, 6.11, 0.0, 0.0, 20355731, 6.28, 4.67, 0.04, 0.72, 47.0, 13.99, NASDAQ Global
Southern First Bancshares, SFST, 44.1, 44.62, 44.0, 44.35, 0.0, 0.0, 65673, 44.65, 31.4, 0.0, 0.0, 25.06, 7.52, NASDAQ Global
Sportsman's Warehouse Holdings, SPWH, 4.9, 4.98, 4.82, 4.91, 0.0, 0.0, 330825, 7.27, 3.4, 0.0, 0.0, 9.44, -25.72, NASDAQ Global
TravelCenters of America, TA, 4.25, 4.35, 4.2, 4.25, 0.0, 0.0, 145484, 7.5, 2.95, 0.0, 0.0, 7.04, 3.66, NASDAQ Global
Univest of Pennsylvania, UVSP, 27.9, 28.3, 27.85, 28.0, 0.0, 0.0, 87336, 32.35, 25.65, 0.8, 2.86, 17.07, -0.18, NASDAQ Global
Washington Trust Bancorp, WASH, 54.6, 55.25, 54.6, 54.9, 0.0, 0.0, 39280, 59.1, 47.0, 1.56, 2.84, 20.72, 3.1, NASDAQ Global
Waterstone Financial, WSBF, 17.1, 17.4, 17.1, 17.2, 0.0, 0.0, 41092, 20.4, 16.9, 0.48, 2.79, 18.49, 0.88, NASDAQ Global
Yintech Investment Holdings ADR, YIN, 9.52, 9.73, 9.52, 9.61, 0.0, 0.0, 54708, 22.97, 8.53, 0.0, 0.0, 5.54, 0.52, NASDAQ Global
JMU ADR, JMU, 0.92, 1.04, 0.89, 0.95, -0.0, -0.01, 30787, 3.28, 0.89, 0.0, 0.0, 0.0, -6.86, NASDAQ Global
Sanderson Farms, SAFM, 129.67, 130.68, 128.11, 130.01, -0.02, -0.02, 443267, 176.43, 87.54, 1.28, 0.98, 10.66, -6.32, NASDAQ Global
United Community Bancorp, UCBA, 20.05, 20.65, 20.05, 20.64, -0.0, -0.02, 841, 23.25, 16.83, 0.4, 1.94, 25.81, 0.46, NASDAQ Global
Bankwell Financial Group, BWFG, 34.5, 34.91, 34.3, 34.34, -0.01, -0.03, 5014, 38.5, 29.8, 0.48, 1.4, 19.18, 0.0, NASDAQ Global
Enterprise Bancorp, EBTC, 34.1, 34.26, 33.78, 34.0, -0.01, -0.03, 5868, 38.25, 29.02, 0.58, 1.71, 20.48, -0.15, NASDAQ Global
Glacier Bancorp, GBCI, 39.75, 40.39, 39.68, 39.92, -0.01, -0.03, 428510, 41.23, 31.38, 0.84, 2.1, 26.61, 1.35, NASDAQ Global
Hudson Global, HSON, 2.11, 2.25, 2.0, 2.11, -0.0, -0.03, 30083, 2.44, 1.0, 0.2, 9.48, 0.0, -6.22, NASDAQ Global
Capital City Bank Group, CCBG, 25.1, 25.16, 24.8, 24.95, -0.01, -0.04, 26884, 26.33, 17.68, 0.28, 1.12, 38.97, 8.76, NASDAQ Global
Entellus Medical, ENTL, 24.02, 24.1, 24.02, 24.09, -0.01, -0.04, 101783, 25.58, 11.47, 0.0, 0.0, 0.0, -1.23, NASDAQ Global
Guaranty Federal Bancshares, GFED, 22.4, 22.4, 22.4, 22.4, -0.01, -0.05, 309, 23.71, 15.89, 0.48, 2.14, 18.36, -0.22, NASDAQ Global
James River Group Holdings, JRVR, 37.71, 38.45, 37.69, 37.83, -0.02, -0.05, 93141, 46.2, 35.38, 1.2, 3.17, 16.59, -5.45, NASDAQ Global
Masimo, MASI, 92.53, 93.35, 91.37, 92.88, -0.05, -0.05, 645943, 104.71, 74.32, 0.0, 0.0, 14.7, 9.53, NASDAQ Global
Advanced Accelerator Applications ADR, AAAP, 80.49, 80.99, 80.3, 80.95, -0.05, -0.06, 4726, 82.74, 33.8, 0.0, 0.0, 0.0, -0.82, NASDAQ Global
Bank of Princeton, BPRN, 32.44, 32.5, 32.05, 32.49, -0.02, -0.06, 12371, 39.0, 29.43, 0.0, 0.0, 16.49, -5.39, NASDAQ Global
Cypress Semiconductor, CY, 17.08, 17.54, 17.02, 17.15, -0.01, -0.06, 9270126, 17.9, 12.23, 0.44, 2.57, 0.0, 12.53, NASDAQ Global
Northfield Bancorp, NFBK, 16.78, 16.94, 16.61, 16.88, -0.01, -0.06, 132133, 19.25, 15.36, 0.4, 2.37, 32.46, -1.17, NASDAQ Global
Two River Bancorp, TRCB, 17.78, 18.1, 17.78, 17.91, -0.01, -0.06, 9261, 20.75, 15.09, 0.18, 1.01, 23.57, -1.21, NASDAQ Global
United Financial Bancorp, UBNK, 16.81, 16.89, 16.74, 16.8, -0.01, -0.06, 263694, 19.35, 15.75, 0.48, 2.86, 15.56, -4.76, NASDAQ Global
Auburn National Bancorp, AUBN, 37.6, 37.6, 37.6, 37.6, -0.03, -0.07, 788, 41.75, 32.03, 0.92, 2.45, 17.41, -3.34, NASDAQ Global
Callidus Software, CALD, 35.95, 36.0, 35.9, 35.95, -0.02, -0.07, 1827423, 36.25, 18.38, 0.0, 0.0, 0.0, 25.48, NASDAQ Global
