Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Syros Pharmaceuticals, SYRS, 9.98, 10.87, 9.96, 10.63, 0.63, 6.3, 356868, 24.38, 6.3, 0.0, 0.0, 0.0, 9.25, NASDAQ Global
Boot Barn Holdings, BOOT, 18.72, 20.2, 18.42, 19.87, 1.17, 6.26, 1292013, 20.2, 5.9, 0.0, 0.0, 22.08, 19.63, NYSE
Tel Instrument Electronics, TIK, 2.5, 2.62, 2.44, 2.6, 0.15, 6.13, 52171, 6.35, 2.1, 0.0, 0.0, 0.0, 0.0, NYSE American
PJT Partners, PJT, 45.31, 48.36, 43.1, 47.75, 2.75, 6.11, 193389, 50.35, 31.2, 0.2, 0.42, 78.52, 4.71, NYSE
Air Industries Group, AIRI, 1.34, 1.42, 1.31, 1.39, 0.08, 6.11, 72654, 4.6, 1.15, 0.6, 43.17, 0.0, -17.75, NYSE American
Express, EXPR, 6.59, 7.01, 6.54, 6.96, 0.4, 6.1, 2154377, 11.7, 5.28, 0.0, 0.0, 43.5, -31.43, NYSE
USANA Health Sciences, USNA, 77.0, 79.0, 74.48, 75.05, 4.3, 6.08, 284046, 79.0, 52.55, 0.0, 0.0, 20.67, 1.35, NYSE
Athenex, ATNX, 13.66, 14.8, 13.66, 14.67, 0.84, 6.07, 398176, 20.79, 11.21, 0.0, 0.0, 0.0, -7.74, NASDAQ Global
Global Blood Therapeutics, GBT, 58.25, 63.65, 57.75, 61.45, 3.5, 6.04, 936456, 64.5, 16.65, 0.0, 0.0, 0.0, 56.16, NASDAQ Global
EnviroStar, EVI, 34.9, 37.95, 34.27, 36.05, 2.05, 6.03, 77587, 43.1, 14.55, 0.0, 0.0, 120.17, -9.88, NYSE American
CymaBay Therapeutics, CBAY, 11.72, 12.77, 11.55, 12.5, 0.71, 6.02, 1045206, 12.77, 2.01, 0.0, 0.0, 0.0, 35.87, NASDAQ Capital
Aptevo Therapeutics, APVO, 3.03, 3.23, 2.96, 3.18, 0.18, 6.0, 203221, 4.85, 1.15, 0.0, 0.0, 0.0, -25.0, NASDAQ Global
Hibbett Sports, HIBB, 23.1, 24.2, 22.5, 24.0, 1.35, 5.96, 835202, 33.85, 9.4, 0.0, 0.0, 13.87, 17.65, NASDAQ Global
Eiger BioPharmaceuticals, EIGR, 8.4, 8.95, 8.4, 8.9, 0.5, 5.95, 57029, 16.2, 6.1, 0.0, 0.0, 0.0, -36.2, NASDAQ Global
Ashford, AINC, 92.7, 92.7, 92.7, 92.7, 5.2, 5.94, 304, 111.0, 46.65, 0.0, 0.0, 0.0, -0.32, NYSE American
Guess?, GES, 15.69, 16.67, 15.53, 16.62, 0.93, 5.93, 1530031, 19.62, 9.56, 0.9, 5.42, 0.0, -1.54, NYSE
Secoo Holding ADR, SECO, 12.65, 13.85, 12.56, 13.5, 0.76, 5.92, 255660, 14.75, 6.61, 0.0, 0.0, 0.0, 39.75, NASDAQ Global
Hamilton Lane Cl A, HLNE, 35.31, 37.48, 34.5, 37.28, 2.08, 5.91, 126050, 40.43, 17.32, 0.7, 1.88, 39.11, 5.34, NASDAQ Global
NewLink Genetics, NLNK, 8.27, 9.0, 8.16, 8.81, 0.49, 5.89, 797377, 25.17, 5.9, 0.0, 0.0, 0.0, 8.63, NASDAQ Global
Aquantia, AQ, 15.27, 17.04, 15.27, 16.0, 0.89, 5.89, 1613747, 17.04, 9.01, 0.0, 0.0, 0.0, 41.22, NYSE
Silver Run Acquisition II Un, SRUNU, 10.85, 11.5, 10.66, 11.5, 0.64, 5.89, 581479, 12.89, 10.2, 0.0, 0.0, 0.0, 9.94, NASDAQ Capital
Radware, RDWR, 18.8, 21.26, 18.8, 20.7, 1.15, 5.88, 937375, 21.26, 14.99, 0.0, 0.0, 0.0, 6.7, NASDAQ Global
SunTrust Banks Cl B WT, STI%A, 24.0, 25.84, 24.0, 25.73, 1.43, 5.88, 3600, 27.6, 9.86, 0.0, 0.0, 0.0, 23.05, NYSE
Sunworks, SUNW, 1.03, 1.09, 1.03, 1.08, 0.06, 5.88, 54551, 2.2, 0.9, 0.0, 0.0, 0.0, 2.86, NASDAQ Capital
Opiant Pharmaceuticals, OPNT, 18.99, 20.84, 18.98, 19.9, 1.1, 5.85, 17351, 51.9, 5.0, 0.0, 0.0, 47.38, -13.37, NASDAQ Capital
xG Technology, XGTI, 1.4, 1.45, 1.36, 1.45, 0.08, 5.84, 180146, 2.65, 1.31, 0.0, 0.0, 0.0, -10.49, NASDAQ Capital
Scansource, SCSC, 35.85, 35.85, 34.05, 34.5, 1.9, 5.83, 151814, 45.35, 31.5, 0.0, 0.0, 15.0, -3.63, NASDAQ Global
Oasmia Pharmaceutical ADR, OASM, 1.43, 1.46, 1.35, 1.44, 0.08, 5.78, 6771, 3.16, 0.8, 0.0, 0.0, 0.0, 63.48, NASDAQ Capital
McClatchy Cl A, MNI, 9.4, 9.4, 8.7, 8.99, 0.49, 5.76, 17779, 12.99, 5.75, 0.0, 0.0, 0.0, 0.67, NYSE American
SeaDrill, SDRL, 0.23, 0.25, 0.23, 0.24, 0.01, 5.75, 1771519, 2.19, 0.15, 0.0, 0.0, 0.0, 4.24, NYSE
Abercrombie&Fitch, ANF, 20.45, 21.7, 20.32, 21.55, 1.17, 5.74, 3457020, 23.53, 8.81, 0.8, 3.71, 0.0, 23.64, NYSE
Blue Buffalo Pet Products, BUFF, 31.68, 33.84, 31.68, 33.49, 1.81, 5.71, 1523396, 34.31, 21.51, 0.0, 0.0, 38.49, 2.13, NASDAQ Global
Advanced Emissions Solutions, ADES, 7.87, 8.36, 7.68, 8.35, 0.45, 5.7, 177752, 12.25, 7.0, 1.0, 11.98, 1.92, -13.56, NASDAQ Global
Micronet Enertec Technologies, MICT, 0.99, 1.02, 0.98, 1.02, 0.05, 5.69, 67473, 1.77, 0.65, 0.0, 0.0, 0.0, -8.93, NASDAQ Capital
Conatus Pharmaceuticals, CNAT, 4.77, 5.18, 4.75, 5.04, 0.27, 5.66, 428722, 9.4, 3.88, 0.0, 0.0, 0.0, 9.09, NASDAQ Global
Juniper Pharmaceuticals, JNP, 8.0, 8.5, 7.8, 8.4, 0.45, 5.66, 59155, 8.75, 3.65, 0.0, 0.0, 14.24, 73.2, NASDAQ Global
Marinus Pharmaceuticals, MRNS, 6.21, 6.58, 6.21, 6.56, 0.35, 5.64, 917076, 9.87, 1.13, 0.0, 0.0, 0.0, -19.61, NASDAQ Global
Supervalu, SVU, 14.83, 15.76, 14.8, 15.42, 0.82, 5.62, 2885019, 31.29, 13.79, 0.0, 0.0, 17.55, -28.61, NYSE
Ascendis Pharma ADR, ASND, 48.76, 51.75, 48.76, 51.32, 2.72, 5.6, 68983, 55.0, 21.07, 0.0, 0.0, 0.0, 28.11, NASDAQ Global
U.S. Gold, USAU, 2.32, 2.55, 2.3, 2.45, 0.13, 5.6, 327543, 7.8, 1.05, 0.0, 0.0, 0.0, 50.31, NASDAQ Capital
BlueLinx Holdings, BXC, 15.6, 16.84, 15.6, 16.45, 0.87, 5.58, 242896, 16.88, 6.36, 0.0, 0.0, 7.55, 68.55, NYSE
BioScrip, BIOS, 2.87, 3.06, 2.84, 3.03, 0.16, 5.57, 916462, 3.39, 1.35, 0.0, 0.0, 0.0, 4.12, NASDAQ Global
ClearOne, CLRO, 8.8, 8.9, 8.55, 8.55, 0.45, 5.56, 8834, 12.4, 6.7, 0.28, 3.27, 0.0, -4.47, NASDAQ Capital
Lantronix, LTRX, 2.11, 2.25, 2.11, 2.24, 0.12, 5.5, 35073, 4.09, 1.78, 0.0, 0.0, 0.0, 10.72, NASDAQ Capital
Pareteum, TEUM, 1.89, 2.05, 1.86, 1.92, 0.1, 5.49, 1895710, 3.99, 0.5, 0.0, 0.0, 0.0, -7.25, NYSE American
SPX FLOW, FLOW, 46.1, 49.5, 45.06, 48.69, 2.49, 5.39, 705620, 49.5, 31.06, 0.0, 0.0, 93.63, 2.4, NYSE
Premier Financial Bancorp, PFBI, 17.66, 19.23, 17.66, 18.82, 0.96, 5.38, 98566, 22.92, 17.25, 0.6, 3.19, 14.04, -6.27, NASDAQ Global
WVS Financial, WVFC, 16.99, 17.57, 16.64, 17.25, 0.88, 5.38, 9204, 18.05, 14.4, 0.32, 1.86, 17.97, 11.38, NASDAQ Global
Pro-Dex, PDEX, 6.52, 6.95, 6.47, 6.85, 0.35, 5.38, 13126, 8.0, 4.3, 0.0, 0.0, 5.15, 0.74, NASDAQ Capital
Newater Technology, NEWA, 12.18, 13.69, 12.18, 12.97, 0.66, 5.35, 45555, 21.0, 7.32, 0.0, 0.0, 0.0, 38.13, NASDAQ Capital
Barnes&Noble, BKS, 4.7, 5.1, 4.67, 4.95, 0.25, 5.32, 1205909, 10.95, 4.4, 0.6, 12.12, 23.57, -26.12, NYSE
Zendesk, ZEN, 41.19, 42.35, 40.24, 40.47, 2.04, 5.31, 4479192, 42.35, 24.3, 0.0, 0.0, 0.0, 19.59, NYSE
Anthera Pharmaceuticals, ANTH, 1.56, 1.66, 1.55, 1.59, 0.08, 5.3, 576962, 6.24, 1.2, 0.0, 0.0, 0.0, -3.64, NASDAQ Capital
NF Energy Saving, NFEC, 0.91, 1.05, 0.91, 0.99, 0.05, 5.3, 72008, 1.49, 0.76, 0.0, 0.0, 0.0, 2.04, NASDAQ Capital
Xenetic Biosciences, XBIO, 1.99, 2.12, 1.99, 2.12, 0.11, 5.3, 2581, 5.9, 1.75, 0.0, 0.0, 0.0, 10.32, NASDAQ Capital
RedHill Biopharma ADR, RDHL, 5.71, 6.0, 5.7, 5.98, 0.3, 5.28, 49727, 11.25, 4.3, 0.0, 0.0, 0.0, 16.34, NASDAQ Capital
Odyssey Marine Exploration, OMEX, 3.89, 4.04, 3.82, 4.0, 0.2, 5.26, 41534, 5.0, 2.98, 0.0, 0.0, 0.0, 6.1, NASDAQ Capital
Skyline, SKY, 21.04, 22.5, 21.04, 22.02, 1.1, 5.26, 93623, 24.99, 5.07, 0.0, 0.0, 42.35, 71.36, NYSE American
Ampio Pharmaceuticals, AMPE, 2.88, 3.02, 2.87, 3.01, 0.15, 5.24, 511934, 4.95, 0.38, 0.0, 0.0, 0.0, -26.04, NYSE American
SunTrust Banks Cl A WT, STI/%A, 36.45, 36.45, 36.45, 36.45, 1.81, 5.23, 175, 37.78, 18.87, 0.0, 0.0, 0.0, 14.03, NYSE
RXi Pharmaceuticals, RXII, 3.29, 3.46, 3.29, 3.42, 0.17, 5.23, 16921, 11.2, 3.18, 0.0, 0.0, 0.0, -38.47, NASDAQ Capital
SuperCom, SPCB, 3.09, 3.23, 3.09, 3.23, 0.16, 5.21, 106686, 4.95, 2.01, 0.0, 0.0, 0.0, -17.39, NASDAQ Capital
Arlington Asset Investment Cl A, AI, 10.95, 11.0, 10.64, 10.73, 0.53, 5.2, 1079611, 15.24, 9.9, 2.2, 20.5, 0.0, -8.91, NYSE
Sears Holdings WT, SHLDW, 0.31, 0.38, 0.3, 0.3, 0.02, 5.17, 3400, 3.6, 0.23, 0.0, 0.0, 0.0, -12.86, NASDAQ Global
Tidewater WT Series B, TDW%B, 2.9, 3.05, 2.85, 3.05, 0.15, 5.17, 26819, 3.05, 0.82, 0.0, 0.0, 0.0, 46.63, NYSE
Security National Financial Cl A, SNFCA, 4.6, 4.69, 4.6, 4.63, 0.23, 5.13, 2283, 7.1, 4.05, 0.0, 0.0, 10.46, -7.48, NASDAQ Global
Synalloy, SYNL, 12.74, 13.24, 12.74, 13.24, 0.64, 5.12, 13976, 15.3, 9.75, 0.13, 0.98, 0.0, -1.16, NASDAQ Global
Retractable Technologies, RVP, 0.75, 0.78, 0.72, 0.77, 0.04, 5.11, 109927, 1.48, 0.54, 0.0, 0.0, 0.0, 13.84, NYSE American
ArQule, ARQL, 1.58, 1.66, 1.54, 1.65, 0.08, 5.1, 141607, 1.98, 0.92, 0.0, 0.0, 0.0, 0.0, NASDAQ Global
Zynerba Pharmaceuticals, ZYNE, 11.09, 11.72, 10.99, 11.54, 0.56, 5.1, 237130, 25.95, 5.42, 0.0, 0.0, 0.0, -7.83, NASDAQ Global
Adaptimmune Therapeutics ADR, ADAP, 8.5, 9.12, 8.43, 8.9, 0.43, 5.08, 410783, 9.71, 3.88, 0.0, 0.0, 0.0, 33.23, NASDAQ Global
Aimmune Therapeutics, AIMT, 38.49, 38.92, 36.78, 37.62, 1.82, 5.08, 571789, 40.65, 15.97, 0.0, 0.0, 0.0, -0.53, NASDAQ Global
Performant Financial, PFMT, 2.61, 2.72, 2.54, 2.69, 0.13, 5.08, 166859, 3.52, 1.5, 0.0, 0.0, 0.0, 63.03, NASDAQ Global
Ring Energy, REI, 15.28, 15.95, 14.66, 15.13, 0.73, 5.07, 2594612, 15.95, 9.22, 0.0, 0.0, 126.08, 8.85, NYSE American
GigCapital Rt, GIG$, 0.32, 0.32, 0.32, 0.32, 0.02, 5.06, 9600, 0.95, 0.3, 0.0, 0.0, 0.0, -3.03, NYSE
Haemonetics, HAE, 67.25, 70.89, 67.08, 69.73, 3.33, 5.02, 1067338, 70.89, 36.44, 0.0, 0.0, 871.63, 20.06, NYSE
DHT Holdings, DHT, 3.4, 3.62, 3.4, 3.57, 0.17, 5.0, 998223, 5.2, 3.27, 0.08, 2.24, 0.0, -0.56, NYSE
Jensyn Acquisition WT, JSYNW, 0.15, 0.23, 0.15, 0.21, 0.01, 5.0, 8400, 0.45, 0.14, 0.0, 0.0, 0.0, -6.67, NASDAQ Capital
Karyopharm Therapeutics, KPTI, 12.64, 13.35, 12.19, 13.11, 0.62, 4.96, 456326, 14.63, 7.48, 0.0, 0.0, 0.0, 36.56, NASDAQ Global
Maui Land&Pineapple, MLP, 12.1, 13.07, 12.05, 12.7, 0.6, 4.96, 51802, 27.8, 7.32, 0.0, 0.0, 12.57, -26.59, NYSE
Menlo Therapeutics, MNLO, 35.0, 36.5, 33.26, 36.46, 1.72, 4.95, 124236, 39.86, 20.5, 0.0, 0.0, 0.0, 26.99, NASDAQ Global
OncoMed Pharmaceuticals, OMED, 2.02, 2.18, 2.01, 2.12, 0.1, 4.95, 135553, 10.89, 1.99, 0.0, 0.0, 0.0, -48.29, NASDAQ Global
Applied Genetic Technologies, AGTC, 4.1, 4.35, 4.1, 4.25, 0.2, 4.94, 76513, 8.4, 3.25, 0.0, 0.0, 0.0, 18.06, NASDAQ Global
Buckle, BKE, 20.3, 21.4, 20.3, 21.25, 1.0, 4.94, 453570, 25.11, 13.5, 1.0, 4.71, 12.28, -10.53, NYSE
Sharps Compliance, SMED, 4.67, 4.93, 4.62, 4.9, 0.23, 4.93, 56360, 5.73, 3.74, 0.0, 0.0, 333.33, 19.8, NASDAQ Capital
Bed Bath&Beyond, BBBY, 21.11, 22.39, 21.01, 22.18, 1.04, 4.92, 3958356, 41.96, 19.07, 0.6, 2.71, 6.37, 0.86, NASDAQ Global
YogaWorks, YOGA, 2.59, 2.79, 2.58, 2.77, 0.13, 4.92, 10595, 5.85, 2.22, 0.0, 0.0, 0.0, -2.12, NASDAQ Global
Evertec, EVTC, 16.2, 16.2, 15.7, 16.0, 0.75, 4.92, 3203597, 19.52, 12.6, 0.0, 0.0, 18.18, 17.22, NYSE
BeyondSpring, BYSI, 26.59, 27.5, 26.05, 27.29, 1.28, 4.92, 902, 48.49, 16.55, 0.0, 0.0, 0.0, -6.15, NASDAQ Capital
Horace Mann Educators, HMN, 37.9, 40.9, 37.5, 40.6, 1.9, 4.91, 253081, 47.65, 33.85, 1.1, 2.71, 26.36, -7.94, NYSE
M&T Bank WT, MTB%, 112.25, 112.25, 112.25, 112.25, 5.25, 4.91, 100, 115.03, 68.29, 0.0, 0.0, 0.0, 15.01, NYSE
Technical Communications, TCCO, 7.95, 8.31, 7.6, 8.03, 0.38, 4.9, 43278, 15.4, 2.25, 0.0, 0.0, 0.0, -29.91, NASDAQ Capital
Alico, ALCO, 26.25, 26.8, 25.92, 26.8, 1.25, 4.89, 7762, 34.8, 25.5, 0.24, 0.9, 0.0, -9.15, NASDAQ Global
Kala Pharmaceuticals, KALA, 12.56, 13.1, 12.3, 12.86, 0.6, 4.89, 386695, 26.75, 11.81, 0.0, 0.0, 0.0, -30.45, NASDAQ Global
Universal Logistics Holdings, ULH, 24.5, 24.75, 23.25, 23.65, 1.1, 4.88, 22105, 25.65, 11.65, 0.28, 1.18, 102.83, -0.42, NASDAQ Global
Dynasil of America, DYSL, 1.27, 1.33, 1.26, 1.29, 0.06, 4.88, 11086, 2.06, 1.09, 0.0, 0.0, 9.44, 9.32, NASDAQ Capital
Lipocine, LPCN, 1.25, 1.29, 1.23, 1.29, 0.06, 4.88, 144291, 5.33, 1.18, 0.0, 0.0, 0.0, -62.5, NASDAQ Capital
Genesco, GCO, 34.1, 35.8, 34.1, 35.75, 1.65, 4.84, 325104, 63.5, 20.9, 0.0, 0.0, 0.0, 10.0, NYSE
Concert Pharmaceuticals, CNCE, 20.24, 21.43, 19.8, 21.27, 0.98, 4.83, 485153, 30.71, 8.75, 0.0, 0.0, 5.72, -17.78, NASDAQ Global
National Western Life Group Cl A, NWLI, 299.52, 314.0, 299.52, 314.0, 14.48, 4.83, 12401, 368.0, 276.0, 0.36, 0.11, 11.76, -5.14, NASDAQ Global
JA Solar Holdings ADR, JASO, 7.67, 8.08, 7.6, 8.04, 0.37, 4.82, 1214905, 8.48, 4.56, 0.0, 0.0, 0.0, 7.77, NASDAQ Global
Advaxis, ADXS, 2.71, 2.85, 2.66, 2.83, 0.13, 4.81, 563332, 10.06, 2.63, 0.0, 0.0, 0.0, -0.35, NASDAQ Global
VolitionRX, VNRX, 2.91, 3.09, 2.9, 3.05, 0.14, 4.81, 56121, 4.71, 2.08, 0.0, 0.0, 0.0, 3.74, NYSE American
ExOne, XONE, 8.29, 8.88, 8.29, 8.76, 0.4, 4.78, 80930, 14.43, 6.72, 0.0, 0.0, 0.0, 4.29, NASDAQ Global
Stemline Therapeutics, STML, 15.65, 17.0, 15.5, 16.5, 0.75, 4.76, 330668, 17.4, 6.0, 0.0, 0.0, 0.0, 5.77, NASDAQ Capital
Concord Medical Services Holdings ADR, CCM, 2.78, 2.87, 2.71, 2.87, 0.13, 4.74, 5796, 4.96, 2.56, 0.0, 0.0, 0.0, -13.81, NYSE
Hawaiian Holdings, HA, 35.75, 38.3, 35.65, 37.65, 1.7, 4.73, 1058031, 59.45, 32.4, 0.48, 1.27, 5.5, -5.52, NASDAQ Global
Catalyst Biosciences, CBIO, 26.0, 27.7, 26.0, 27.53, 1.23, 4.68, 265572, 27.95, 3.11, 0.0, 0.0, 0.0, 101.83, NASDAQ Capital
Nuvectra, NVTR, 9.02, 9.46, 9.0, 9.45, 0.42, 4.65, 77702, 15.0, 5.76, 0.0, 0.0, 0.0, 21.78, NASDAQ Global
ClearSign Combustion, CLIR, 2.15, 2.35, 2.1, 2.25, 0.1, 4.65, 166563, 4.7, 1.75, 0.0, 0.0, 0.0, -37.5, NASDAQ Capital
Denali Therapeutics, DNLI, 19.4, 20.48, 19.27, 20.27, 0.89, 4.59, 237819, 24.02, 14.72, 0.0, 0.0, 0.0, 29.6, NASDAQ Global
Willbros Group, WG, 0.99, 1.07, 0.98, 1.02, 0.04, 4.59, 625526, 3.35, 0.93, 0.0, 0.0, 0.0, -28.17, NYSE
Eco-Stim Energy Solutions, ESES, 1.32, 1.39, 1.31, 1.37, 0.06, 4.58, 16862, 1.97, 0.85, 0.0, 0.0, 0.0, 8.73, NASDAQ Capital
Editas Medicine, EDIT, 35.25, 37.7, 35.24, 36.67, 1.6, 4.56, 2122625, 41.6, 13.12, 0.0, 0.0, 0.0, 19.33, NASDAQ Global
aTyr Pharma, LIFE, 3.25, 3.5, 3.1, 3.45, 0.15, 4.55, 155188, 6.5, 2.3, 0.0, 0.0, 0.0, -1.43, NASDAQ Global
Caesarstone, CSTE, 19.55, 22.1, 19.55, 21.85, 0.95, 4.55, 554118, 44.0, 19.55, 0.0, 0.0, 15.83, -0.68, NASDAQ Global
FuelCell Energy, FCEL, 1.55, 1.75, 1.54, 1.61, 0.07, 4.55, 1629227, 2.49, 0.8, 0.0, 0.0, 0.0, -5.29, NASDAQ Global
Seneca Foods Cl A, SENEA, 28.6, 30.1, 28.6, 29.9, 1.3, 4.55, 12377, 39.5, 27.75, 0.0, 0.0, 72.93, -2.76, NASDAQ Global
Marine Products, MPX, 13.64, 14.58, 13.61, 14.25, 0.62, 4.55, 35747, 17.12, 9.88, 0.4, 2.81, 25.68, 11.85, NYSE
Tilly's, TLYS, 14.19, 14.88, 13.91, 14.76, 0.64, 4.53, 271803, 16.57, 8.02, 0.0, 0.0, 30.12, 0.0, NYSE
Accelerate Diagnostics, AXDX, 25.5, 26.85, 25.15, 26.55, 1.15, 4.53, 385501, 30.45, 16.75, 0.0, 0.0, 0.0, 1.34, NASDAQ Capital
Krystal Biotech, KRYS, 9.91, 9.96, 9.5, 9.66, 0.42, 4.52, 4825, 11.98, 8.03, 0.0, 0.0, 0.0, -8.17, NASDAQ Capital
Innodata, INOD, 1.14, 1.16, 1.07, 1.16, 0.05, 4.5, 37482, 2.4, 0.88, 0.0, 0.0, 0.0, -14.71, NASDAQ Global
Comerica Wt, CMA%, 65.66, 65.66, 65.66, 65.66, 2.83, 4.5, 100, 68.5, 34.89, 0.0, 0.0, 0.0, 12.62, NYSE
Tenax Therapeutics, TENX, 0.32, 0.34, 0.31, 0.33, 0.01, 4.5, 224098, 0.84, 0.3, 0.0, 0.0, 0.0, -31.73, NASDAQ Capital
Preformed Line Products, PLPC, 68.23, 71.88, 65.14, 69.32, 2.98, 4.49, 7235, 85.63, 44.5, 0.8, 1.15, 20.82, -2.43, NASDAQ Global
Pope Resources, POPE, 70.0, 70.0, 68.55, 70.0, 3.0, 4.48, 1004, 79.5, 66.6, 2.8, 4.0, 31.39, 0.38, NASDAQ Capital
VBI Vaccines, VBIV, 3.77, 4.05, 3.71, 3.97, 0.17, 4.47, 108161, 6.6, 3.04, 0.0, 0.0, 0.0, -7.03, NASDAQ Capital
Genocea Biosciences, GNCA, 0.97, 1.08, 0.96, 1.0, 0.04, 4.45, 2039598, 7.29, 0.79, 0.0, 0.0, 0.0, -14.18, NASDAQ Global
Houston American Energy, HUSA, 0.27, 0.29, 0.27, 0.28, 0.01, 4.45, 229282, 1.05, 0.19, 0.0, 0.0, 0.0, -16.12, NYSE American
AgroFresh Solutions WT, AGFSW, 0.5, 0.5, 0.47, 0.47, 0.02, 4.44, 1366, 1.25, 0.11, 0.0, 0.0, 0.0, 14.63, NASDAQ Global
Communications Systems, JCS, 3.4, 3.6, 3.4, 3.53, 0.15, 4.44, 3946, 5.0, 3.18, 0.16, 4.53, 0.0, -0.84, NASDAQ Global
Hebron Technology, HEBT, 1.77, 2.2, 1.77, 1.88, 0.08, 4.44, 35505, 4.46, 1.63, 0.0, 0.0, 6.48, -28.52, NASDAQ Capital
Estre Ambiental, ESTR, 9.48, 10.49, 9.48, 9.9, 0.42, 4.43, 7882, 11.01, 8.39, 0.0, 0.0, 0.0, 14.58, NASDAQ Global
Superior Uniform Group, SGC, 24.26, 24.26, 22.95, 24.08, 1.02, 4.42, 12644, 28.85, 16.65, 0.38, 1.58, 19.76, -9.85, NASDAQ Global
Histogenics, HSGX, 2.47, 2.69, 2.47, 2.6, 0.11, 4.42, 48501, 3.13, 1.55, 0.0, 0.0, 0.0, 26.83, NASDAQ Capital
Lifevantage, LFVN, 4.26, 4.58, 4.25, 4.49, 0.19, 4.42, 16595, 7.01, 2.86, 0.0, 0.0, 47.61, -5.67, NASDAQ Capital
Pluristem Therapeutics, PSTI, 1.39, 1.43, 1.38, 1.42, 0.06, 4.41, 179203, 2.12, 1.06, 0.0, 0.0, 0.0, 2.9, NASDAQ Capital
Redfin, RDFN, 22.0, 24.0, 21.71, 23.0, 0.97, 4.4, 3285629, 33.49, 19.18, 0.0, 0.0, 0.0, -26.56, NASDAQ Global
Tucows, TCX, 52.2, 55.25, 51.65, 54.8, 2.3, 4.38, 171725, 71.75, 42.95, 0.0, 0.0, 42.15, -21.77, NASDAQ Capital
Seres Therapeutics, MCRB, 8.71, 9.22, 8.6, 9.08, 0.38, 4.37, 150912, 17.42, 8.6, 0.0, 0.0, 0.0, -10.45, NASDAQ Global
IntriCon, IIN, 17.25, 17.95, 16.98, 17.95, 0.75, 4.36, 51656, 24.0, 6.05, 0.0, 0.0, 0.0, -9.34, NASDAQ Global
Omega Flex, OFLX, 57.95, 60.4, 57.71, 60.34, 2.52, 4.36, 11278, 76.63, 41.87, 0.88, 1.46, 39.7, -15.5, NASDAQ Global
Citigroup Wt 2019, C%A, 0.12, 0.13, 0.12, 0.12, 0.0, 4.35, 1822964, 0.2, 0.06, 0.0, 0.0, 0.0, 19.88, NYSE
Lee Enterprises, LEE, 2.3, 2.45, 2.3, 2.4, 0.1, 4.35, 598815, 3.1, 1.75, 0.0, 0.0, 2.64, 2.13, NYSE
DarioHealth WT, DRIOW, 0.46, 0.46, 0.24, 0.24, 0.01, 4.35, 849, 1.0, 0.12, 0.0, 0.0, 0.0, 7.77, NASDAQ Capital
Materialise ADR, MTLS, 12.66, 12.98, 12.56, 12.98, 0.54, 4.34, 24600, 16.5, 7.9, 0.0, 0.0, 0.0, 2.12, NASDAQ Global
Imax, IMAX, 19.65, 20.6, 19.35, 20.45, 0.85, 4.34, 1216700, 34.6, 17.57, 0.0, 0.0, 224.48, -11.66, NYSE
Atento, ATTO, 9.25, 9.7, 9.25, 9.65, 0.4, 4.32, 157807, 12.9, 7.7, 0.0, 0.0, 33.98, -4.93, NYSE
NantHealth, NH, 3.03, 3.2, 2.99, 3.15, 0.13, 4.3, 114187, 8.16, 2.6, 0.0, 0.0, 0.0, 3.28, NASDAQ Global
Chico's Fas, CHS, 9.57, 10.09, 9.49, 9.95, 0.41, 4.3, 2671532, 15.5, 6.96, 0.33, 3.32, 14.85, 12.81, NYSE
Intrexon, XON, 12.79, 13.83, 12.7, 13.58, 0.56, 4.3, 2023994, 26.99, 10.26, 0.0, 0.0, 0.0, 17.88, NYSE
Achillion Pharmaceuticals, ACHN, 2.81, 2.93, 2.76, 2.92, 0.12, 4.29, 1909037, 5.66, 2.58, 0.0, 0.0, 0.0, 1.39, NASDAQ Global
Tronox Cl A, TROX, 19.08, 20.41, 18.93, 19.7, 0.81, 4.29, 1867197, 28.4, 12.63, 0.18, 0.91, 35.05, -3.95, NYSE
Nutanix Cl A, NTNX, 32.79, 33.88, 32.39, 32.56, 1.33, 4.26, 4645423, 38.8, 14.38, 0.0, 0.0, 0.0, -7.71, NASDAQ Global
Atomera, ATOM, 5.85, 6.4, 5.63, 6.15, 0.25, 4.24, 72195, 7.64, 2.45, 0.0, 0.0, 0.0, 42.03, NASDAQ Capital
Clarus, CLAR, 7.05, 7.5, 7.05, 7.4, 0.3, 4.23, 104161, 8.0, 5.0, 0.0, 0.0, 0.0, -5.73, NASDAQ Global
ModusLink Global Solutions, MLNK, 2.13, 2.22, 2.13, 2.22, 0.09, 4.23, 35464, 2.9, 1.39, 0.0, 0.0, 0.0, -10.84, NASDAQ Global
Oi ADR, OIBRC, 5.02, 5.23, 4.96, 5.18, 0.21, 4.23, 717097, 9.71, 4.86, 0.0, 0.0, 0.0, -7.99, NYSE
Francesca's Holdings, FRAN, 5.49, 5.76, 5.49, 5.71, 0.23, 4.2, 1001509, 19.09, 5.25, 0.0, 0.0, 7.93, -21.89, NASDAQ Global
Texas Pacific Land Trust Sub Share Ctf, TPL, 529.75, 529.75, 515.77, 522.19, 21.06, 4.2, 20301, 569.99, 259.0, 0.35, 0.07, 80.43, 16.92, NYSE
